2.661518861126321553e+03,2.709280689617651660e+03,2.544560547073326234e+03,2.609171901946037451e+03,2.587497200313964640e+03,2.676185162957787725e+03,2.671541973916756888e+03,2.166569560548188747e+03,2.610861179504792290e+03,2.800575867389998166e+03,2.586978537282676825e+03,2.653813229713886813e+03,2.700517441914807932e+03,2.727054294444064453e+03,2.740946987660494869e+03,2.714968857936160930e+03,2.689024217736474384e+03,2.781802564801624158e+03,2.744549041705704440e+03,2.754669601158193018e+03,2.674069029082238103e+03,2.426883941265123667e+03,2.738903500391005764e+03,2.770566805592183755e+03,2.633495022867983607e+03,2.736899536731040826e+03,2.602445681021115433e+03,2.609057290438904602e+03,2.630878703582480284e+03,2.548023588442897108e+03,2.577253533966030318e+03,2.593748777869026526e+03,2.254003439124352553e+03,2.774635619965712976e+03,2.685070420022280359e+03,2.711664803380853755e+03,2.747767666028196345e+03,2.606247795151033188e+03,2.751932721936248072e+03,2.563261909575032405e+03,2.676219758983402244e+03,2.672724481337099405e+03,2.440070316559962066e+03,2.443824916933124314e+03,1.958750635938496998e+03,2.671160939323070124e+03,2.561283234163441193e+03,1.826310418813510069e+03,2.665726823939077804e+03,2.584609621997226441e+03,2.325542833263328248e+03,2.659522622732698437e+03,1.729978997040004515e+03,2.634624752978012111e+03,2.808810346586274591e+03,2.776711676482473649e+03,2.224980498428775718e+03,2.413739136247993883e+03,2.670455255301696980e+03,2.679496350308110777e+03,2.789266086198582343e+03,2.653170286013274108e+03,2.492675221606137711e+03,2.659478643969411678e+03,2.637572935819246140e+03,2.748345014353022634e+03,2.725772612965472035e+03,2.627599755389684560e+03,2.656592589225731899e+03,2.584060858266956075e+03,2.140513495206399966e+03,2.664529241565787288e+03,2.355556365762778569e+03,2.646944220276681335e+03,2.641385386987245056e+03,2.038057795384306473e+03,1.693236003203733844e+03,2.651542398311377383e+03,2.008350535292217046e+03,2.620134928001154549e+03,2.694903498766954726e+03,2.684479497245639323e+03,2.690357046684991474e+03,2.606242547025457498e+03,2.670420148330170832e+03,1.853062350622037684e+03,2.661662150394289711e+03,1.852357653689677591e+03,2.389012134955951296e+03,1.610681565182974055e+03,2.005592003235854463e+03,1.625619878685942012e+03,1.601298242772198819e+03,2.222935714401731275e+03,2.611201218006447107e+03,1.987862962476197481e+03,2.046677887227745487e+03,2.141984231572305362e+03,2.466468825925832334e+03,2.696886995247005871e+03,1.856864795917548236e+03,2.572584804850547698e+03,2.624723484199372251e+03,1.732593143026739881e+03,2.669386145317262162e+03,2.587642199880956014e+03,2.520395643202226893e+03
2.661518861126321553e+03,2.709280689617651660e+03,2.544560547073326234e+03,2.609171901946037451e+03,2.587497200313964640e+03,2.676185162957787725e+03,2.671541973916756888e+03,2.166569560548188747e+03,2.610861179504792290e+03,2.800575867389998166e+03,2.586978537282676825e+03,2.653813229713886813e+03,2.700517441914807932e+03,2.727054294444064453e+03,2.740946987660494869e+03,2.714968857936160930e+03,2.689024217736474384e+03,2.781802564801624158e+03,2.744549041705704440e+03,2.754669601158193018e+03,2.674069029082238103e+03,2.426883941265123667e+03,2.738903500391005764e+03,2.770566805592183755e+03,2.633495022867983607e+03,2.736899536731040826e+03,2.602445681021115433e+03,2.609057290438904602e+03,2.630878703582480284e+03,2.548023588442897108e+03,2.577253533966030318e+03,2.593748777869026526e+03,2.254003439124352553e+03,2.774635619965712976e+03,2.685070420022280359e+03,2.711664803380853755e+03,2.747767666028196345e+03,2.606247795151033188e+03,2.751932721936248072e+03,2.563261909575032405e+03,2.676219758983402244e+03,2.672724481337099405e+03,2.440070316559962066e+03,2.443824916933124314e+03,1.958750635938496998e+03,2.671160939323070124e+03,2.561283234163441193e+03,1.826310418813510069e+03,2.665726823939077804e+03,2.584609621997226441e+03,2.325542833263328248e+03,2.659522622732698437e+03,1.729978997040004515e+03,2.634624752978012111e+03,2.808810346586274591e+03,2.776711676482473649e+03,2.224980498428775718e+03,2.413739136247993883e+03,2.670455255301696980e+03,2.679496350308110777e+03,2.789266086198582343e+03,2.653170286013274108e+03,2.492675221606137711e+03,2.659478643969411678e+03,2.637572935819246140e+03,2.748345014353022634e+03,2.725772612965472035e+03,2.627599755389684560e+03,2.656592589225731899e+03,2.584060858266956075e+03,2.140513495206399966e+03,2.664529241565787288e+03,2.355556365762778569e+03,2.646944220276681335e+03,2.641385386987245056e+03,2.038057795384306473e+03,1.693236003203733844e+03,2.651542398311377383e+03,2.008350535292217046e+03,2.620134928001154549e+03,2.694903498766954726e+03,2.684479497245639323e+03,2.690357046684991474e+03,2.606242547025457498e+03,2.670420148330170832e+03,1.853062350622037684e+03,2.661662150394289711e+03,1.852357653689677591e+03,2.389012134955951296e+03,1.610681565182974055e+03,2.005592003235854463e+03,1.625619878685942012e+03,1.601298242772198819e+03,2.222935714401731275e+03,2.611201218006447107e+03,1.987862962476197481e+03,2.046677887227745487e+03,2.141984231572305362e+03,2.466468825925832334e+03,2.696886995247005871e+03,1.856864795917548236e+03,2.572584804850547698e+03,2.624723484199372251e+03,1.732593143026739881e+03,2.669386145317262162e+03,2.587642199880956014e+03,2.520395643202226893e+03
2.571266187583087230e+03,2.628798394873533198e+03,2.484487796694369081e+03,2.516936102564545308e+03,2.490552338270867040e+03,2.589675929818618897e+03,2.580306028751560007e+03,2.094176942637913271e+03,2.518885932735642200e+03,2.708242677203228595e+03,2.495040492400165931e+03,2.563637626803437797e+03,2.619194260453235529e+03,2.635862701670709612e+03,2.663673710990540712e+03,2.623683726743342049e+03,2.605168075346531168e+03,2.696713928730596763e+03,2.673810419524269037e+03,2.676634397558209912e+03,2.588158912648185378e+03,2.341112454501555021e+03,2.661264863270397655e+03,2.674895670077113209e+03,2.542734048633543352e+03,2.664252211112332589e+03,2.510237579541503692e+03,2.516286261973162709e+03,2.536039800434256449e+03,2.473388211696819326e+03,2.485777030758219553e+03,2.504820005089889037e+03,2.177431573749337076e+03,2.678966492897881380e+03,2.620998708730525323e+03,2.625325689130248975e+03,2.654381431294832964e+03,2.507605268063586209e+03,2.656670864383217122e+03,2.470519751512869334e+03,2.590039826318808537e+03,2.587201977671970326e+03,2.352374249750929266e+03,2.349098720144080744e+03,1.846860239073165758e+03,2.589156158558788775e+03,2.472753413993267259e+03,1.709528450606252363e+03,2.579837445180638497e+03,2.492576555174010537e+03,2.198994944195011612e+03,2.572424933591079025e+03,1.678080817577189691e+03,2.543666032529938548e+03,2.723879973260851330e+03,2.712267835320062204e+03,2.183655686356354636e+03,2.294555786460161016e+03,2.583793288966962791e+03,2.590379208977175949e+03,2.697091625323217613e+03,2.565168141830758032e+03,2.395203390034165750e+03,2.572156356274311747e+03,2.578571790599042288e+03,2.677122529589035821e+03,2.660240808530164486e+03,2.535921866748430148e+03,2.569554790140381101e+03,2.490028380462787936e+03,2.014030134664064917e+03,2.577505794343321213e+03,2.296397127618441118e+03,2.559245531425694935e+03,2.555068062520906551e+03,1.978109863459741746e+03,1.588387941976619913e+03,2.560983230043219919e+03,1.893857302048339761e+03,2.532023667176198614e+03,2.609217909125408823e+03,2.599428773849530899e+03,2.602571560329645763e+03,2.515141212731922224e+03,2.588233231237441487e+03,1.766386095218728997e+03,2.575787162515608543e+03,1.782439247838436131e+03,2.342862424641225061e+03,1.541582759655678501e+03,1.875737279709411951e+03,1.571963244419255943e+03,1.509963608571723171e+03,2.158403465337076341e+03,2.519999504776539652e+03,1.859917670342604424e+03,1.971444193892596104e+03,2.028032575825193362e+03,2.368973527039935561e+03,2.616925628592615340e+03,1.821744997054698842e+03,2.479726121121173492e+03,2.569394725239938452e+03,1.624753876397514659e+03,2.580260966756444759e+03,2.495792928765401939e+03,2.403509838291620781e+03
1.383435710651540830e+03,1.273806552968046617e+03,1.050503767009317471e+03,1.403562561908167481e+03,1.456774762862608213e+03,1.341107117235702390e+03,1.395567962791021046e+03,1.270037353963030910e+03,1.400639612126189149e+03,1.424227401062441459e+03,1.399516987917927281e+03,1.382048546942580970e+03,1.282880470556538512e+03,1.400358195706174001e+03,1.239300381974638867e+03,1.400123194897284748e+03,1.311324302473634816e+03,1.335344671757006836e+03,1.164168539080823166e+03,1.249472596595861887e+03,1.334050086890242710e+03,1.338953051138566479e+03,1.243347897247509991e+03,1.459358187099230008e+03,1.387674937661399554e+03,1.185546214514461099e+03,1.403011430343760139e+03,1.409694600613484909e+03,1.434604396666351022e+03,1.207467811135149759e+03,1.394109799061468038e+03,1.365444991722814393e+03,1.280276558328635019e+03,1.459963724254129147e+03,1.085637544307318421e+03,1.341940722605257406e+03,1.428866756163963601e+03,1.477232879329677871e+03,1.451734014768001771e+03,1.408305887756730726e+03,1.337304508999797008e+03,1.329494685757068737e+03,1.358110825595824508e+03,1.433857668407660185e+03,1.690547763830706799e+03,1.288956180372970721e+03,1.360829444224055351e+03,1.771713780066093477e+03,1.333306725034899046e+03,1.400550055426005656e+03,1.790843269338520031e+03,1.346870839867722680e+03,1.361803204014121548e+03,1.390007675674563188e+03,1.337467233015185457e+03,1.094443507538959466e+03,9.766343012976519731e+02,1.707435943818900569e+03,1.342499580300903517e+03,1.371555540586425423e+03,1.420498542248381227e+03,1.356935473467012798e+03,1.462012183403909603e+03,1.349456029836288735e+03,1.030090142192110306e+03,1.170043457588870069e+03,1.103348235431132025e+03,1.397939839048500517e+03,1.346019021807757326e+03,1.423319600174908373e+03,1.799688903112449907e+03,1.346306342250645912e+03,1.083032041045530150e+03,1.353120600019206677e+03,1.337021912053000051e+03,1.223252075281347516e+03,1.726986459505216999e+03,1.386342684416088332e+03,1.702167031354717665e+03,1.356762284309531196e+03,1.332924934433435737e+03,1.324812750941913919e+03,1.356938272564276986e+03,1.390479054883271374e+03,1.291007948344548140e+03,1.519438227122746412e+03,1.332913745081640627e+03,1.397398237012992695e+03,9.470746310266084720e+02,1.540672272151287189e+03,1.851059229989086134e+03,1.446910373734340965e+03,1.679892717511648925e+03,1.178498799041711436e+03,1.391792467602885608e+03,1.835074105007292928e+03,1.342101231488844860e+03,1.670826307937807087e+03,1.463083003372770236e+03,1.266942846463382466e+03,1.174900165672055209e+03,1.409727945961627256e+03,9.905360145731317516e+02,1.732881282787124974e+03,1.370912470146068472e+03,1.398520568148842585e+03,1.684941261215890108e+03
4.971327858749311304e+02,5.153174522461264360e+02,3.657848404515851257e+02,4.583314395958743148e+02,4.649992383158600546e+02,4.975750558646076911e+02,5.103780458111738767e+02,3.859568011422913258e+01,4.585899935879038480e+02,6.350272465855232440e+02,4.372200259233703719e+02,4.897062632464211447e+02,5.081934641028070700e+02,5.617363121363468963e+02,5.425914629892245102e+02,5.508096260948727831e+02,5.024920078066006113e+02,5.954901667442355802e+02,5.448639217567141486e+02,5.569436575422689657e+02,4.937260622560560819e+02,2.673240538008770386e+02,5.408987683721632038e+02,6.202912469233563115e+02,4.735128036193749494e+02,5.366851885015842072e+02,4.522230050000638926e+02,4.608391154236781517e+02,4.904981841676066665e+02,3.486420555024396322e+02,4.263644537975120556e+02,4.294502104655560402e+02,7.701895470880806727e+01,6.240271650630605791e+02,4.933201682067281695e+02,5.309659048333681994e+02,5.896288334240319955e+02,4.908064687561698634e+02,6.013890620749067466e+02,4.207012235038407653e+02,4.965937785394767161e+02,4.912936733815864159e+02,2.889845636382945031e+02,3.376592333826665140e+02,4.663685590308580231e+02,4.808676348114092320e+02,3.982923139761956577e+02,5.777874573912836240e+02,4.857032099069046467e+02,4.356070852966580560e+02,5.831747388880569360e+02,4.836713292144925731e+02,4.878610453402094436e+02,4.753980435996257370e+02,6.214436628602273913e+02,5.838054373136441200e+02,2.784440659572654795e+02,5.379898118473228124e+02,4.926074966557557104e+02,5.095248317630209840e+02,6.237880707230340249e+02,4.808238148567291432e+02,3.930868385312227247e+02,4.843863031095462475e+02,4.593126436504269918e+02,5.484591845929788860e+02,5.313120810320186820e+02,4.722295923661087045e+02,4.807027763478726570e+02,4.455427017601497823e+02,5.595535782861362577e+02,4.881594765452613274e+02,1.960346765852666238e+02,4.739023483897356073e+02,4.639386154599242786e+02,1.847261654972321878e+02,6.028999353954392291e+02,4.891825655942510593e+02,4.676188341735468157e+02,4.504186509258220212e+02,5.130167392721086799e+02,5.012296302482491228e+02,5.151297334197962527e+02,4.503654852642430342e+02,4.805404749499972468e+02,3.834713408031657309e+02,4.817850573391758644e+02,3.481489414247344598e+02,3.118697328948120457e+02,5.900195764005313777e+02,6.132916281582558895e+02,5.839227014334795740e+02,6.343930128649145672e+02,6.321108341516916340e+01,4.552833439888557336e+02,5.994575292237483382e+02,1.618958766938542055e+02,4.303760637223000458e+02,3.741012892890277044e+02,5.022765455391931937e+02,4.477506735439978911e+02,4.293636297707570861e+02,4.598661446376103754e+02,5.865061069692754927e+02,5.000960577145514208e+02,4.373666180878037721e+02,5.714588208239238156e+02
6.234865065720232451e+02,7.168896042755760618e+02,7.185244614054229260e+02,5.654329739852703369e+02,5.248900675554689315e+02,6.550601687416130972e+02,6.284785664037228798e+02,4.008186123990764145e+02,5.682059628503225213e+02,7.471202736172266441e+02,5.461437964791949753e+02,6.166357766418208257e+02,7.043786392568679275e+02,6.812402494306769540e+02,7.632487203798426663e+02,6.693604565866526173e+02,6.804068909917854171e+02,7.600905048017929175e+02,8.051682742582436276e+02,7.713231191703491731e+02,6.561291806727745097e+02,4.411085148486500316e+02,7.593541543471156956e+02,7.060665437005567355e+02,5.949498858924738443e+02,7.868082715072176825e+02,5.592770961779494883e+02,5.629008668434817082e+02,5.746743388848249197e+02,6.144474218717151643e+02,5.393575835960419909e+02,5.672095630573999188e+02,3.981261928609354186e+02,7.100266199614638936e+02,7.985164140080364632e+02,6.887198711081388183e+02,6.922827023228545613e+02,5.365542453657734541e+02,6.894135524951511798e+02,5.203398788862969013e+02,6.567426488031129566e+02,6.568727994850925143e+02,4.393061940068756144e+02,4.013406248704028485e+02,1.419395694411424529e+02,6.741916533013724120e+02,5.398704020786515230e+02,2.785828164431344476e+02,6.485834195512820770e+02,5.434956706795881018e+02,2.604823489102516305e+02,6.367719485432913871e+02,6.222740338904237660e+02,5.950870939566648303e+02,7.861588162764229537e+02,8.727646359980535635e+02,6.998444288138067577e+02,3.170342157072971077e+02,6.490178959277197919e+02,6.455485147602962570e+02,7.368337142546409950e+02,6.264271713661140666e+02,4.329288496433039199e+02,6.356110062034091470e+02,7.967037934552347451e+02,8.054944714246072408e+02,8.224653047461620190e+02,5.852181449835368312e+02,6.343764731481886656e+02,5.338190908328563182e+02,1.398225290417702809e+02,6.417535685485233898e+02,6.027763711937966491e+02,6.221907625658102461e+02,6.241284540435949566e+02,4.926850409299072453e+02,4.104980775905184487e+02,6.127427304719560652e+02,9.397137864855764633e+01,5.954999757793075332e+02,6.764312181644752400e+02,6.700624826210062110e+02,6.619535282274287056e+02,5.679904372299582747e+02,6.725216952883264412e+02,3.354010217038688779e+02,6.449356700380126313e+02,4.470136747594161193e+02,7.331931237246523096e+02,5.953346501987089141e+02,1.955204669752394864e+02,6.639682656991891463e+02,5.230984931328390530e+02,4.915900436124217663e+02,5.721227909581815538e+02,1.890751103900070689e+02,3.572823461997654135e+02,4.179850869344366515e+01,4.083673652290630685e+02,7.086402991871635777e+02,7.083958323301910696e+02,5.284422741496982781e+02,8.142584592753850075e+02,3.690271172720103436e+02,6.360735102807218482e+02,5.471802654332237807e+02,4.203114945441949430e+02
7.840454735066374496e+02,8.246389169134771464e+02,6.842528889547503468e+02,7.355048965367273013e+02,7.240661430443705058e+02,7.944475088391006921e+02,7.953295759097990185e+02,2.852422753167331280e+02,7.367220742218729583e+02,9.243643231083495948e+02,7.131972544315186724e+02,7.763265135598385314e+02,8.159983147543664472e+02,8.500986598038622333e+02,8.566659397314444959e+02,8.382830599824014826e+02,8.054168369724856120e+02,8.985862423407493225e+02,8.646510932848678976e+02,8.702012254995162266e+02,7.918512889837896864e+02,5.464437414270799991e+02,8.545188108457986118e+02,9.001505805935671560e+02,7.570961210043518577e+02,8.552244007834565309e+02,7.288511914340065232e+02,7.363314177765972772e+02,7.616360438591523234e+02,6.647523482102766366e+02,7.028584968773112678e+02,7.153099515370137169e+02,3.694898824126230465e+02,9.041448884603133820e+02,8.147784982955161013e+02,8.295908149154865896e+02,8.737978446870445168e+02,7.464402739043341626e+02,8.810965978256513154e+02,6.914074753459715339e+02,7.942064101370751814e+02,7.902185556602618135e+02,5.620019737155270150e+02,5.798815434005761063e+02,3.221400828418450146e+02,7.868420030029564032e+02,6.827072684323534304e+02,3.586798504908177279e+02,7.835365585787122882e+02,7.110369253469154955e+02,6.432874739409080576e+02,7.784247604156570333e+02,2.343543775663035547e+02,7.585037109550396508e+02,9.254249821610734443e+02,9.053153630115444912e+02,4.674131225903639120e+02,6.613209152067267951e+02,7.888852016195614851e+02,8.003925541890616842e+02,9.129605093091425942e+02,7.730404866242346316e+02,6.341014103551636936e+02,7.785985819225516025e+02,7.784660403387031238e+02,8.679598608761980358e+02,8.527930581699229151e+02,7.526979870927942784e+02,7.754580796518617944e+02,7.142674944465404678e+02,5.247627400864208767e+02,7.833267813572457499e+02,5.023789792524738118e+02,7.665427590065035020e+02,7.596925483189513670e+02,2.089570836203815816e+02,3.142788278953269128e+02,7.746150599538041206e+02,3.603865896758074996e+02,7.404199025160859264e+02,8.124128633292582435e+02,8.015908180966334839e+02,8.097109256003910787e+02,7.307577113312321444e+02,7.861585492546013256e+02,9.991662322008318142e+01,7.794821112523081865e+02,5.455892024100225512e+01,5.845120657981512977e+02,2.757804010553736589e+02,4.981814977260667661e+02,2.994575369354886902e+02,3.167287624151989576e+02,3.578897059837036636e+02,7.357977555774542680e+02,4.752328767425184424e+02,1.624325102561786878e+02,4.239057033333708091e+02,6.091439702490276886e+02,8.122176343715476605e+02,3.256740757660913346e+02,7.007517563265046192e+02,7.755023367156900349e+02,3.138406266270282572e+02,7.903887746856429430e+02,7.136961328604950268e+02,7.388779657023934533e+02
5.133542900220384126e+02,5.314109958017730833e+02,3.784330958678065713e+02,4.743600933998094433e+02,4.805396509277644554e+02,5.138603427386972271e+02,5.265785925088808881e+02,3.018071555669073902e+01,4.746398179895666090e+02,6.512977084101654555e+02,4.532010723319473300e+02,5.059215107022522488e+02,5.243378443292912152e+02,5.779894149435283452e+02,5.584395187715265365e+02,5.670521323036108470e+02,5.187374671370654369e+02,6.117160038832618056e+02,5.600405257380513149e+02,5.728386862382369600e+02,5.100094114072134062e+02,2.830951688953380199e+02,5.567771550203846118e+02,6.364576588102427195e+02,4.896763200730366066e+02,5.520901887525895972e+02,4.682339354191005327e+02,4.768317851869033461e+02,5.064145402561405263e+02,3.644322920626050859e+02,4.423465796942494421e+02,4.456269843464872338e+02,9.176146222450404366e+01,6.401985881585630977e+02,5.074362712758367024e+02,5.472450033006484773e+02,6.058442596900026729e+02,5.062798359868024249e+02,6.175466113871957532e+02,4.365237531078038273e+02,5.128781702158529470e+02,5.075744674051799734e+02,3.045979671074158546e+02,3.521586315677635071e+02,4.617931361895271039e+02,4.970659883310173086e+02,4.144223195279546985e+02,5.705655202901743905e+02,5.019875797639216444e+02,4.515731343993612654e+02,5.901439562302252853e+02,4.999534483954856228e+02,4.716383310628326626e+02,4.915546232724422566e+02,6.376497407374041586e+02,5.981244047857538817e+02,2.741594779119070040e+02,5.478420577221453414e+02,5.088928200970707394e+02,5.257889763063798227e+02,6.400563339428397285e+02,4.970927826999974855e+02,4.077729538291748099e+02,5.006665423457983479e+02,4.722384791001830990e+02,5.636945210744224823e+02,5.457387429214560370e+02,4.883369058020779221e+02,4.969846887225437513e+02,4.613438464491205764e+02,5.615033439861756506e+02,5.044430284702258405e+02,2.051970883412489286e+02,4.901730238303338751e+02,4.802222956662898241e+02,1.686509437215660228e+02,5.919911032569489180e+02,5.053815633129509592e+02,4.648947377910077421e+02,4.666609121563602685e+02,5.292933823294208651e+02,5.175013102666661098e+02,5.314132169522609956e+02,4.664559761751623910e+02,4.967463581636289973e+02,3.715038578734033763e+02,4.980697926357681808e+02,3.329824930862119459e+02,3.166607094739401305e+02,5.748183532700960541e+02,6.115829475393479697e+02,5.678834676822267511e+02,6.211728786095098940e+02,6.571858396573556149e+01,4.713798895362894541e+02,5.971863166589381535e+02,1.491407056904051842e+02,4.323655875197154614e+02,3.884482061384208009e+02,5.183518031520137583e+02,4.322583555685944816e+02,4.452171065574343629e+02,4.718484396483763135e+02,5.764881992931802870e+02,5.163537979132144073e+02,4.533562505347323963e+02,5.835781891756382720e+02
3.204541968262254841e+02,3.741353575422928088e+02,3.454274925744894631e+02,2.724352399257678599e+02,2.681722286385234497e+02,3.334251197273460434e+02,3.316657915318904770e+02,2.153702040465753953e+02,2.734911934440688697e+02,4.607295108408682154e+02,2.502145532954542659e+02,3.127307519096426631e+02,3.636855337933281476e+02,3.864909041872585931e+02,4.136524244708872970e+02,3.746437771483438155e+02,3.482085791581307603e+02,4.398508951507320148e+02,4.417172275689899266e+02,4.249464560371015978e+02,3.315287323591397239e+02,8.416542865016121766e+01,4.105826414365727146e+02,4.373366084611715792e+02,2.934348024696305970e+02,4.262431862213104523e+02,2.658449281301271867e+02,2.736236476771488810e+02,3.004388450520792162e+02,2.422374414070601460e+02,2.397054808535315544e+02,2.518408240169548833e+02,1.257559846909444303e+02,4.412916814026573888e+02,4.242700944096464468e+02,3.689833949692553006e+02,4.102578608301267309e+02,2.929568623666331746e+02,4.182405444377876620e+02,2.296264914286074088e+02,3.335656002834016931e+02,3.303953101088042672e+02,9.834674211834295932e+01,1.349092026718120110e+02,4.718143769758299868e+02,3.332154391261294677e+02,2.192327242095669817e+02,6.082507174327934081e+02,3.231887332621241171e+02,2.481532634155896062e+02,4.389580289899403738e+02,3.166687332173752338e+02,6.668793367739616542e+02,2.948542928736375757e+02,4.669926652412761996e+02,5.028381065208590712e+02,4.455918729369727771e+02,3.649570430822126923e+02,3.276559472811080695e+02,3.372736103170232127e+02,4.493275173980134127e+02,3.104569733064662955e+02,1.905942817816703041e+02,3.166281081600885159e+02,4.206800020204834141e+02,4.431380631836938733e+02,4.510995269648619796e+02,2.892203543896757196e+02,3.137405364844012752e+02,2.534708107552800698e+02,4.757346324661867811e+02,3.216794987914867079e+02,2.717122357011753593e+02,3.041544953901799317e+02,2.986537332519298502e+02,3.819673241189190094e+02,6.820958097824166089e+02,3.109635432224973215e+02,4.498003624062536687e+02,2.775343397961826213e+02,3.524986110460690156e+02,3.424894663153008310e+02,3.475460247674117795e+02,2.672165555834085922e+02,3.321451622824275773e+02,4.909829175973385418e+02,3.191272680385698095e+02,5.047476576107800383e+02,4.070424377282408273e+02,7.390868561905937213e+02,5.710759166143961920e+02,7.539855148138613004e+02,7.470606500302450286e+02,2.378579227214868297e+02,2.722610882227596107e+02,5.651475323157563935e+02,3.086294181104158270e+02,3.581574503732059043e+02,1.713596647823128194e+02,3.630887805312312935e+02,6.481458293554571810e+02,2.388553248923693957e+02,4.396049727774939129e+02,6.540086976525625460e+02,3.272125762347288287e+02,2.506469874675144922e+02,3.782223048600330912e+02
7.670735099002748711e+02,8.081716906197101480e+02,6.700956433534799999e+02,7.184585383337994244e+02,7.069641948309766804e+02,7.776276493616198877e+02,7.783324359891752238e+02,2.699008506207379696e+02,7.196821460707072902e+02,9.073848370029546686e+02,6.961491542453740067e+02,7.593536545149179346e+02,7.994738449463598045e+02,8.331247462560348822e+02,8.404308580658654364e+02,8.213017062907649688e+02,7.887371191142364069e+02,8.818775726569307380e+02,8.489626372915980710e+02,8.539119740302232913e+02,7.750586664659568896e+02,5.295167980479466223e+02,8.382564505341140375e+02,8.830892100559120763e+02,7.400967712454578304e+02,8.393661276829435565e+02,7.118029744554571607e+02,7.192740319560507487e+02,7.445523781138272170e+02,6.487457067085194922e+02,6.858170651633140551e+02,6.983511077384437158e+02,3.532563383416277247e+02,8.870845822528223152e+02,7.998293837315391102e+02,8.127944347035610235e+02,8.567740276564616124e+02,7.293418471361497950e+02,8.640371007069791176e+02,6.743356409144217878e+02,7.774018966799427517e+02,7.734442864082711822e+02,5.450027720751425022e+02,5.627838421507658495e+02,3.152848852747346768e+02,7.702645513069425078e+02,6.657463420422498075e+02,3.585798348087334944e+02,7.667411413646922256e+02,6.939858965094568930e+02,6.296773987464233642e+02,7.615707992186992215e+02,2.493023201853594628e+02,7.414992146001515039e+02,9.087336769834701045e+02,8.902246889159844159e+02,4.600720313545178897e+02,6.459829154011298442e+02,7.720557470447272408e+02,7.834670244842212696e+02,8.959814451955101049e+02,7.561455442622277587e+02,6.170191462369102737e+02,7.617348674606170107e+02,7.642285301366641761e+02,8.522256303331661229e+02,8.376367460487143717e+02,7.356716120283722375e+02,7.586053692869933229e+02,6.971827540421315916e+02,5.141532905261124142e+02,7.664784181015638751e+02,4.891619212260134191e+02,7.496572533462742740e+02,7.428653111256816146e+02,2.011694419637531723e+02,3.218941585851180776e+02,7.576293511027500927e+02,3.517538453839587760e+02,7.235047285812463542e+02,7.956403406178665136e+02,7.848455171452472996e+02,7.928418503565363835e+02,7.137374646648360113e+02,7.695694876161835509e+02,1.024492647691145493e+02,7.626855210047610854e+02,6.899338769286812578e+01,5.737363172854871891e+02,2.926365503589186119e+02,4.916218843707891324e+02,3.162166076987170413e+02,3.299137451038914719e+02,3.443305775841126319e+02,7.187769266399142225e+02,4.690355267738977432e+02,1.465254240392277438e+02,4.111683117876937672e+02,5.920741664950712675e+02,7.957822494469584171e+02,3.334120470106456651e+02,6.836808930126840096e+02,7.618029357754400053e+02,3.192185631332214371e+02,7.734584517238898798e+02,6.966502391273437524e+02,7.227650474684281789e+02
