fire_id,date,origin_latitude,origin_longitude,destination_latitude,destination_longitude,crew,distance_km,duration_min,GACC
9025313,2018-07-29 13:45:00,35.46,-111.75,64.8277871,-147.6429151,Chena IHC,5442.9767,4074.215,Alaska
9025313,2018-07-29 13:45:00,35.46,-111.75,64.8277871,-147.6429151,Midnight Sun IHC,5442.9767,4074.215,Alaska
9025313,2018-07-29 13:45:00,35.46,-111.75,41.3426317,-88.1318465,Midewin IHC,2625.5463,1753.1516666666669,Eastern
9025313,2018-07-29 13:45:00,35.46,-111.75,40.4879074,-111.8980233,Alta IHC,807.2654,638.8833333333333,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,39.1522817,-119.7677488,Black Mountain IHC,1121.4457,838.3933333333333,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,44.0757921,-115.6173828,Boise IHC,1478.8317,1088.78,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,40.7197195,-111.9507159,Bonneville IHC,837.5125,660.2566666666667,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,37.6518459,-112.6797021,Cedar City IHC,440.5706,435.9566666666667,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,43.8285046,-115.8345537,Idaho City IHC,1427.1873,1027.5083333333334,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,41.7437847,-111.7968227,Logan IHC,971.3794,752.5133333333334,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,40.4879074,-111.8980233,Lone Peak IHC,807.2654,638.8833333333333,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,40.733949,-115.9040582,Ruby Mountain IHC,1117.4542,827.485,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,42.65727469999999,-114.4513489,Sawtooth IHC,1187.4082,869.605,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,39.1833851,-119.701433,Silver State IHC,1114.2835,831.4783333333332,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,42.8346026,-112.4054936,Snake River IHC,1094.6608,813.8333333333334,Great Basin
9025313,2018-07-29 13:45:00,35.46,-111.75,39.01022,-120.8452313,American River IHC,1334.3464,950.2766666666666,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.9310666,-120.8131449,Beckwourth IHC,1252.403,963.7,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.4066303,-120.6372918,Diamond Mountain IHC,1263.4562,940.9133333333334,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,38.7376225,-120.6638766,Eldorado IHC,1224.9325,934.89,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.1721614,-122.9061124,Elk Mountain IHC,1430.9719,1031.0333333333333,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.9310666,-120.8131449,Feather River IHC,1252.403,963.7,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,41.8351867,-122.8520587,Klamath IHC,1580.0381,1185.6133333333337,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.4217266,-120.7028841,Lassen IHC,1270.7741,949.2866666666666,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.4645895,-123.5313635,Mad River IHC,1625.0304,1162.635,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.3750411,-122.5445485,Mendocino IHC,1426.319,1013.8316666666668,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,41.4450638,-120.8683401,Modoc IHC,1432.0249,1062.9383333333333,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.9772934,-120.939766,Plumas IHC,1263.6038999999998,953.2416666666668,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.5163568,-122.2987907,Redding IHC,1517.0233999999998,1056.8516666666667,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,41.5878067,-123.0989695,Salmon River IHC,1586.49,1203.11,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.869191,-122.3892231,Shasta Lake IHC,1566.6931000000002,1092.0933333333332,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,41.778856,-123.896942,Smith River IHC,1780.6928,1405.465,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.4396096,-121.0709592,Tahoe IHC,1297.8932,975.035,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,38.9325805,-119.9732314,Tallac IHC,1139.3728,871.2216666666667,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.3634499,-122.9656552,Trinity IHC,1557.3593999999998,1100.2266666666667,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,39.3340879,-120.1717633,Truckee IHC,1182.1692,882.09,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,40.8881377,-123.5862602,Ukonom IHC,1679.1076,1170.2833333333333,Northern California
9025313,2018-07-29 13:45:00,35.46,-111.75,46.0245451,-114.1783168,Bitterroot Interagency Hotshot Crew,1587.5728,1167.4533333333334,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,48.5569174,-113.0134175,Chief Mountain Interagency Hotshot Crew,1891.818,1325.9183333333335,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,48.3840151,-114.0545096,Flathead Interagency Hotshot Crew,1867.952,1302.0633333333333,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,46.6120721,-111.9889096,Helena Interagency Hotshot Crew,1614.2844,1124.4016666666669,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,47.92543939999999,-116.2237688,Idaho Panhandle Interagency Hotshot Crew,1949.1762,1407.8983333333333,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,47.5203032,-111.242147,Lewis & Clark Interagency Hotshot Crew,1760.4596,1213.3300000000002,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,46.841301,-114.0569882,Lolo Interagency Hotshot Crew,1686.5125,1167.24,Northern Rockies
9025313,2018-07-29 13:45:00,35.46,-111.75,48.5109572,-122.2276015,Baker River IHC,2269.8979,1603.725,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,47.6753687,-120.2104581,Entiat IHC,2066.5761,1482.895,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,45.3062477,-118.0575804,LaGrande IHC,1647.8178,1158.5266666666669,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,42.1841454,-121.7555859,Lakeview IHC,1555.6973,1160.54,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,44.3026873,-120.8092362,Prineville IHC,1767.5529,1286.025,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,44.2606244,-121.1476129,Redmond IHC,1785.2306,1285.6783333333333,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,42.7628735,-122.4890877,Rogue River IHC,1689.2833999999998,1271.7816666666663,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,45.3062477,-118.0575804,Union IHC,1647.8178,1158.5266666666669,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,43.987739,-117.2394959,Vale IHC,1494.6889,1058.4333333333334,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,44.7747471,-121.2519718,Warm Springs IHC,1850.5039,1347.5766666666668,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,42.2516463,-121.7907998,Winema IHC,1563.0762,1167.99,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,43.212525,-123.3196125,Wolf Creek IHC,1773.5778,1318.76,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,45.3429076,-121.9417061,Zigzag IHC,1944.2213,1426.4383333333333,Northwest
9025313,2018-07-29 13:45:00,35.46,-111.75,40.3662187,-105.5605813,Alpine IHC,1109.6698,930.9183333333332,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,40.5140296,-107.5317614,Craig IHC,946.3319,749.5933333333334,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,39.1926884,-105.3337073,Pike IHC,1253.6356,885.4699999999999,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,40.5591447,-105.0859719,Roosevelt IHC,1190.183,912.0683333333332,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,37.2731752,-107.8932,San Juan IHC,503.4638,443.5266666666666,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,43.775047,-103.6119741,Tatanka IHC,1677.319,1237.88,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,44.4750893,-108.0560267,Wyoming IHC,1513.6694,1132.1266666666668,Rocky Mountain
9025313,2018-07-29 13:45:00,35.46,-111.75,35.6120522,-82.5689287,Asheville IHC,2985.0728,2004.2066666666665,Southern
9025313,2018-07-29 13:45:00,35.46,-111.75,38.3828749,-78.9351056,Augusta IHC,3380.444,2245.141666666667,Southern
9025313,2018-07-29 13:45:00,35.46,-111.75,36.2053883,-82.34794219999999,Cherokee IHC,2998.4264,1988.465,Southern
9025313,2018-07-29 13:45:00,35.46,-111.75,32.3363154,-90.0664259,Jackson IHC,2268.7685,1526.6883333333333,Southern
9025313,2018-07-29 13:45:00,35.46,-111.75,36.8118588,-118.6614809,Arrowhead IHC,1048.127,789.9883333333333,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,35.1924281,-120.4327157,Arroyo Grande IHC,1026.1695,755.565,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.359504,-118.3967674,Bear Divide IHC,778.2063,563.9216666666667,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.2680621,-116.9425342,Big Bear IHC,698.8516,512.3883333333333,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,35.51067,-118.5189762,Breckenridge IHC,811.782,606.0483333333334,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,37.2321657,-119.5092019,Crane Valley IHC,1059.6205,759.34,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.1552715,-117.8371564,Dalton IHC,746.7266999999999,527.3333333333334,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.0567872,-116.9478281,Del Rosa IHC,717.7637,521.3116666666667,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,36.0156695,-118.3929417,Fulton IHC,885.3068000000001,771.63,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,32.7822744,-116.8388851,Golden Eagles IHC,797.8478,581.7933333333333,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,37.8141401,-119.8941042,Groveland IHC,1082.2861,863.2416666666667,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,36.6923325,-119.05186,Horseshoe Meadow IHC,986.1263,723.4216666666667,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,37.36928959999999,-118.3949287,Inyo IHC,944.2373,680.0483333333334,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,35.4441506,-119.0762392,Kern Valley IHC,822.8889,583.4383333333334,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,36.9106735,-119.3061738,Kings River IHC,1021.2648,750.7533333333333,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,32.8554186,-116.6235749,Laguna IHC,776.1410999999999,562.0666666666667,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.2942505,-118.3614634,Little Tujunga IHC,803.694,567.6650000000001,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.5438122,-119.7906385,Los Padres IHC,932.8229,685.8016666666666,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.0794253,-117.0470958,Mill Creek IHC,724.3025,523.115,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,33.0738616,-116.8455731,Palomar IHC,798.191,602.645,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,37.3748565,-119.6273599,Sierra IHC,1066.4379,759.83,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,36.0156695,-118.3929417,Springville IHC,885.3068000000001,771.63,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,37.9815296,-120.3675147,Stanislaus IHC,1172.2176000000002,845.135,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,34.5023487,-118.4520393,Texas Canyon IHC,780.5878,564.7316666666667,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,37.3541079,-121.9552356,Valyermo IHC,1206.533,855.885,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,36.778261,-119.4179324,Ventana IHC,993.2307,713.8083333333333,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,33.7468122,-116.7145682,Vista Grande IHC,707.4159000000001,528.845,Southern California
9025313,2018-07-29 13:45:00,35.46,-111.75,32.1329175,-110.9239801,Aravaipa Veterans IHC,472.5691,349.635,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,34.3929058,-110.5572094,Black Mesa IHC,263.57390000000004,219.69,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,34.6110214,-111.1888465,Blue Ridge IHC,151.60410000000002,168.75833333333333,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,36.3881143,-105.5799638,Carson IHC,772.2466999999999,561.7566666666667,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,35.2288906,-111.5803201,Flagstaff IHC,53.1812,77.83333333333333,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,33.8209342,-109.9850773,Fort Apache IHC,324.69620000000003,286.4116666666667,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,33.3545086,-110.452479,Geronimo IHC,443.0525,355.3,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,33.7157828,-108.7765963,Gila IHC,425.0122,362.69666666666666,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,33.3780434,-110.7707118,Globe IHC,409.0705,328.31666666666666,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,33.4487451,-111.7209473,Mesa IHC,312.4581,250.5183333333333,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,35.1545853,-111.6580096,Mormon Lake IHC,52.779900000000005,76.77833333333334,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,35.1547006,-106.6071106,Mt. Taylor IHC,573.49,406.195,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,35.5247534,-108.743248,Navajo IHC,344.9625,258.67333333333335,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,34.2412081,-111.3070427,Payson IHC,198.8201,213.605,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,34.6563038,-112.4136008,Prescott IHC,193.8565,173.29500000000002,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,32.9446126,-105.7485282,Sacramento IHC,887.9357,643.0949999999999,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,35.5890356,-106.0543491,Santa Fe IHC,646.8125,451.9566666666667,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,32.7902086,-108.2435937,Silver City IHC,566.3765999999999,489.7266666666666,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,33.3513163,-105.6764147,Smokey Bear IHC,822.5798000000001,591.9433333333333,Southwest
9025313,2018-07-29 13:45:00,35.46,-111.75,35.0694767,-108.8484168,Zuni IHC,342.5314,270.54,Southwest
9038064,2018-08-03 07:30:00,47.84,-115.96,64.8277871,-147.6429151,Chena IHC,3743.6832,3094.6366666666668,Alaska
9038064,2018-08-03 07:30:00,47.84,-115.96,64.8277871,-147.6429151,Midnight Sun IHC,3743.6832,3094.6366666666668,Alaska
9038064,2018-08-03 07:30:00,47.84,-115.96,41.3426317,-88.1318465,Midewin IHC,2816.4077,1875.03,Eastern
9038064,2018-08-03 07:30:00,47.84,-115.96,40.4879074,-111.8980233,Alta IHC,1116.4978,742.3566666666667,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,39.1522817,-119.7677488,Black Mountain IHC,1389.8757,1048.165,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,44.0757921,-115.6173828,Boise IHC,710.855,614.5633333333334,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,40.7197195,-111.9507159,Bonneville IHC,1091.6598,727.6650000000001,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,37.6518459,-112.6797021,Cedar City IHC,1499.4193,1011.3066666666668,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,43.8285046,-115.8345537,Idaho City IHC,728.197,642.1083333333333,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,41.7437847,-111.7968227,Logan IHC,993.7861,670.3466666666667,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,40.4879074,-111.8980233,Lone Peak IHC,1116.4978,742.3566666666667,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,40.733949,-115.9040582,Ruby Mountain IHC,1282.2,876.8116666666666,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,42.65727469999999,-114.4513489,Sawtooth IHC,999.4703,664.885,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,39.1833851,-119.701433,Silver State IHC,1382.7134,1041.25,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,42.8346026,-112.4054936,Snake River IHC,827.7547,563.8050000000001,Great Basin
9038064,2018-08-03 07:30:00,47.84,-115.96,39.01022,-120.8452313,American River IHC,1542.974,1154.8433333333337,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.9310666,-120.8131449,Beckwourth IHC,1482.9382,1134.4183333333335,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.4066303,-120.6372918,Diamond Mountain IHC,1271.2519,1014.675,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,38.7376225,-120.6638766,Eldorado IHC,1516.4383,1163.84,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.1721614,-122.9061124,Elk Mountain IHC,1484.3248999999998,1145.7416666666666,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.9310666,-120.8131449,Feather River IHC,1482.9382,1134.4183333333335,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,41.8351867,-122.8520587,Klamath IHC,1160.6948,927.015,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.4217266,-120.7028841,Lassen IHC,1275.4493,1018.0566666666668,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.4645895,-123.5313635,Mad River IHC,1382.454,1083.1733333333334,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.3750411,-122.5445485,Mendocino IHC,1408.5232,1094.753333333333,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,41.4450638,-120.8683401,Modoc IHC,1131.4198,888.7183333333334,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.9772934,-120.939766,Plumas IHC,1372.1728,1106.8283333333334,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.5163568,-122.2987907,Redding IHC,1236.4432,959.33,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,41.5878067,-123.0989695,Salmon River IHC,1190.1895,955.6166666666668,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.869191,-122.3892231,Shasta Lake IHC,1189.2957,926.3133333333334,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,41.778856,-123.896942,Smith River IHC,1242.5957,1018.6566666666666,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.4396096,-121.0709592,Tahoe IHC,1456.6888,1140.575,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,38.9325805,-119.9732314,Tallac IHC,1433.6583,1091.5733333333333,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.3634499,-122.9656552,Trinity IHC,1301.3068999999998,1025.2783333333332,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,39.3340879,-120.1717633,Truckee IHC,1412.7044,1052.8083333333334,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,40.8881377,-123.5862602,Ukonom IHC,1376.0593,1058.4133333333334,Northern California
9038064,2018-08-03 07:30:00,47.84,-115.96,46.0245451,-114.1783168,Bitterroot Interagency Hotshot Crew,342.953,299.875,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,48.5569174,-113.0134175,Chief Mountain Interagency Hotshot Crew,426.7726,391.665,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,48.3840151,-114.0545096,Flathead Interagency Hotshot Crew,302.7137,306.305,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,46.6120721,-111.9889096,Helena Interagency Hotshot Crew,429.6817,342.835,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,47.92543939999999,-116.2237688,Idaho Panhandle Interagency Hotshot Crew,34.7083,83.35833333333333,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,47.5203032,-111.242147,Lewis & Clark Interagency Hotshot Crew,514.4279,409.7,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,46.841301,-114.0569882,Lolo Interagency Hotshot Crew,246.7105,226.1783333333333,Northern Rockies
9038064,2018-08-03 07:30:00,47.84,-115.96,48.5109572,-122.2276015,Baker River IHC,715.5764,554.4066666666666,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,47.6753687,-120.2104581,Entiat IHC,466.4179,387.695,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,45.3062477,-118.0575804,LaGrande IHC,568.644,449.19666666666666,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,42.1841454,-121.7555859,Lakeview IHC,1007.0149,797.3433333333334,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,44.3026873,-120.8092362,Prineville IHC,762.1598,609.2816666666666,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,44.2606244,-121.1476129,Redmond IHC,757.3426999999999,602.0666666666667,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,42.7628735,-122.4890877,Rogue River IHC,987.3743,792.6083333333333,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,45.3062477,-118.0575804,Union IHC,568.644,449.19666666666666,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,43.987739,-117.2394959,Vale IHC,774.6705,585.9933333333333,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,44.7747471,-121.2519718,Warm Springs IHC,731.8924000000001,582.63,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,42.2516463,-121.7907998,Winema IHC,998.4891,787.81,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,43.212525,-123.3196125,Wolf Creek IHC,1015.834,771.3516666666667,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,45.3429076,-121.9417061,Zigzag IHC,712.5135,562.5416666666666,Northwest
9038064,2018-08-03 07:30:00,47.84,-115.96,40.3662187,-105.5605813,Alpine IHC,1694.0743,1140.3133333333333,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,40.5140296,-107.5317614,Craig IHC,1373.733,1040.4433333333334,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,39.1926884,-105.3337073,Pike IHC,1784.9404,1234.1416666666669,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,40.5591447,-105.0859719,Roosevelt IHC,1597.9474,1059.2233333333334,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,37.2731752,-107.8932,San Juan IHC,1713.4439,1186.3266666666668,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,43.775047,-103.6119741,Tatanka IHC,1353.2142,946.365,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,44.4750893,-108.0560267,Wyoming IHC,944.4729,671.6016666666667,Rocky Mountain
9038064,2018-08-03 07:30:00,47.84,-115.96,35.6120522,-82.5689287,Asheville IHC,3787.9806,2566.061666666667,Southern
9038064,2018-08-03 07:30:00,47.84,-115.96,38.3828749,-78.9351056,Augusta IHC,3908.1943,2641.7783333333336,Southern
9038064,2018-08-03 07:30:00,47.84,-115.96,36.2053883,-82.34794219999999,Cherokee IHC,3762.8204,2538.9733333333334,Southern
9038064,2018-08-03 07:30:00,47.84,-115.96,32.3363154,-90.0664259,Jackson IHC,3534.1355,2387.31,Southern
9038064,2018-08-03 07:30:00,47.84,-115.96,36.8118588,-118.6614809,Arrowhead IHC,1891.0603,1450.493333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,35.1924281,-120.4327157,Arroyo Grande IHC,1940.3432,1466.27,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.359504,-118.3967674,Bear Divide IHC,2181.3561,1444.763333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.2680621,-116.9425342,Big Bear IHC,2102.0014,1393.23,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,35.51067,-118.5189762,Breckenridge IHC,1905.2144,1459.025,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,37.2321657,-119.5092019,Crane Valley IHC,1785.7163999999998,1358.105,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.1552715,-117.8371564,Dalton IHC,2149.8764,1408.175,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.0567872,-116.9478281,Del Rosa IHC,2159.8108,1419.96,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,36.0156695,-118.3929417,Fulton IHC,1873.7197,1585.236666666667,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,32.7822744,-116.8388851,Golden Eagles IHC,2309.8015,1525.625,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,37.8141401,-119.8941042,Groveland IHC,1635.3525,1293.9483333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,36.6923325,-119.05186,Horseshoe Meadow IHC,1829.3669,1388.7716666666668,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,37.36928959999999,-118.3949287,Inyo IHC,1608.8611,1213.55,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,35.4441506,-119.0762392,Kern Valley IHC,1917.9461,1426.28,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,36.9106735,-119.3061738,Kings River IHC,1821.3444,1390.3333333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,32.8554186,-116.6235749,Laguna IHC,2317.2529,1531.63,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.2942505,-118.3614634,Little Tujunga IHC,2206.8438,1448.506666666667,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.5438122,-119.7906385,Los Padres IHC,2045.2493,1534.9833333333331,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.0794253,-117.0470958,Mill Creek IHC,2145.8082000000004,1409.263333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,33.0738616,-116.8455731,Palomar IHC,2269.7451,1498.68,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,37.3748565,-119.6273599,Sierra IHC,1772.232,1350.0233333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,36.0156695,-118.3929417,Springville IHC,1873.7197,1585.236666666667,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,37.9815296,-120.3675147,Stanislaus IHC,1591.3795,1234.995,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,34.5023487,-118.4520393,Texas Canyon IHC,2183.7376,1445.5733333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,37.3541079,-121.9552356,Valyermo IHC,1617.5426,1221.12,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,36.778261,-119.4179324,Ventana IHC,1793.3103,1353.388333333333,Southern California
9038064,2018-08-03 07:30:00,47.84,-115.96,33.7468122,-116.7145682,Vista Grande IHC,2208.1548,1453.74,Southern California
