2.656911640010793690e+03,2.700517441914807932e+03,2.754669601158193018e+03,2.097340378332653017e+03,2.426883941265123667e+03,2.421012609675512522e+03,2.633495022867983607e+03,2.487700035500864487e+03,2.336045470651658434e+03,2.252531781072241756e+03,2.148220484956148994e+03,2.736894830437346627e+03,2.602445681021115433e+03,2.501316406698894752e+03,2.277518694434232202e+03,8.949376038387995891e+01,2.371646459627067088e+03,2.548024964030413230e+03,2.424715077605631450e+03,2.593748777869026526e+03,2.200947410196507917e+03,2.429903231090378085e+03,2.123002073448322790e+03,2.254003439124352553e+03,2.727053298357358017e+03,2.306611734319393236e+03,2.676219758983402244e+03,2.280482483519098423e+03,1.873050360973294573e+03,1.997202501752252829e+03,2.098961309132484075e+03,1.957872613904649143e+03,1.952232606743606311e+03,2.227601645859895143e+03,1.894358171186805976e+03,2.338741292965718458e+03,2.454495625190715600e+03,2.355556365762778569e+03,2.489371669194104470e+03,2.034651084955557508e+03,2.361424729715450212e+03,1.947909707308795760e+03,1.886206001173029108e+03,2.325542833263328248e+03,1.899464044103747256e+03,2.413739136247993883e+03,2.458505471078649407e+03,2.058603905787616441e+03,2.287608959278672046e+03,2.140517883396757043e+03,2.228179679930206476e+03,2.171725210874827553e+03,2.301722448245322084e+03,1.708697153082983050e+03,1.710482394754486222e+03,2.063879982807330180e+03,1.727885272832498003e+03,1.684483053351771332e+03,2.103913732510804948e+03,2.653170286013274108e+03,2.234907180594577312e+03,2.110990259815034733e+03,2.083272654640949895e+03,2.255137383760127250e+03,1.693236003203733844e+03,2.039674259971329320e+03,2.175438961617714085e+03,1.534801200101031782e+03,2.656592589225731899e+03,2.008350535292217046e+03,2.374244628818879846e+03,2.257340589178486880e+03,2.141984231572305362e+03,2.637583181882850113e+03,2.235207666267509921e+03,2.573733985717839005e+03,2.451630766659043729e+03,2.236715786663730341e+03,2.620134928001154549e+03,1.925105522096117966e+03,1.819751769878449977e+03,1.732594497265095470e+03,2.005594494547950944e+03,2.053517212276997725e+03,2.300638745291950727e+03,2.222935714401731275e+03,1.955661139290040410e+03,2.501648488084342262e+03,2.046677887227745487e+03,2.348833483571842862e+03,2.082443035998206597e+03,1.987862962476197481e+03,2.363391741206996812e+03,2.484566744836520684e+03,2.481145275685124034e+03,2.489119193933318456e+03,1.854833253047748258e+03,2.488382031358034055e+03,2.481826562550771541e+03,2.520401407552293222e+03
2.656911640010793690e+03,2.700517441914807932e+03,2.754669601158193018e+03,2.097340378332653017e+03,2.426883941265123667e+03,2.421012609675512522e+03,2.633495022867983607e+03,2.487700035500864487e+03,2.336045470651658434e+03,2.252531781072241756e+03,2.148220484956148994e+03,2.736894830437346627e+03,2.602445681021115433e+03,2.501316406698894752e+03,2.277518694434232202e+03,8.949376038387995891e+01,2.371646459627067088e+03,2.548024964030413230e+03,2.424715077605631450e+03,2.593748777869026526e+03,2.200947410196507917e+03,2.429903231090378085e+03,2.123002073448322790e+03,2.254003439124352553e+03,2.727053298357358017e+03,2.306611734319393236e+03,2.676219758983402244e+03,2.280482483519098423e+03,1.873050360973294573e+03,1.997202501752252829e+03,2.098961309132484075e+03,1.957872613904649143e+03,1.952232606743606311e+03,2.227601645859895143e+03,1.894358171186805976e+03,2.338741292965718458e+03,2.454495625190715600e+03,2.355556365762778569e+03,2.489371669194104470e+03,2.034651084955557508e+03,2.361424729715450212e+03,1.947909707308795760e+03,1.886206001173029108e+03,2.325542833263328248e+03,1.899464044103747256e+03,2.413739136247993883e+03,2.458505471078649407e+03,2.058603905787616441e+03,2.287608959278672046e+03,2.140517883396757043e+03,2.228179679930206476e+03,2.171725210874827553e+03,2.301722448245322084e+03,1.708697153082983050e+03,1.710482394754486222e+03,2.063879982807330180e+03,1.727885272832498003e+03,1.684483053351771332e+03,2.103913732510804948e+03,2.653170286013274108e+03,2.234907180594577312e+03,2.110990259815034733e+03,2.083272654640949895e+03,2.255137383760127250e+03,1.693236003203733844e+03,2.039674259971329320e+03,2.175438961617714085e+03,1.534801200101031782e+03,2.656592589225731899e+03,2.008350535292217046e+03,2.374244628818879846e+03,2.257340589178486880e+03,2.141984231572305362e+03,2.637583181882850113e+03,2.235207666267509921e+03,2.573733985717839005e+03,2.451630766659043729e+03,2.236715786663730341e+03,2.620134928001154549e+03,1.925105522096117966e+03,1.819751769878449977e+03,1.732594497265095470e+03,2.005594494547950944e+03,2.053517212276997725e+03,2.300638745291950727e+03,2.222935714401731275e+03,1.955661139290040410e+03,2.501648488084342262e+03,2.046677887227745487e+03,2.348833483571842862e+03,2.082443035998206597e+03,1.987862962476197481e+03,2.363391741206996812e+03,2.484566744836520684e+03,2.481145275685124034e+03,2.489119193933318456e+03,1.854833253047748258e+03,2.488382031358034055e+03,2.481826562550771541e+03,2.520401407552293222e+03
2.567495787540251058e+03,2.619194260453235529e+03,2.676634397558209912e+03,1.971158287014862708e+03,2.341112454501555021e+03,2.299853076557974873e+03,2.542734048633543352e+03,2.422669408955016024e+03,2.207833366454452062e+03,2.125822601926133757e+03,2.027252787081664110e+03,2.664246981417573807e+03,2.510237579541503692e+03,2.441118105368673696e+03,2.159768719269480243e+03,2.946497234905447158e+02,2.269783679045813642e+03,2.473389042485880509e+03,2.305778913976389504e+03,2.504820005089889037e+03,2.073469281849987510e+03,2.310761417329258620e+03,2.009534504123410443e+03,2.177431573749337076e+03,2.635861150581175934e+03,2.216578806506382534e+03,2.590039826318808537e+03,2.155286148187960862e+03,1.754052909095265932e+03,1.882663878535676758e+03,2.010356984774264220e+03,1.834100013406499329e+03,1.839706480287172099e+03,2.114670214680628760e+03,1.818998835234132230e+03,2.214100321232961960e+03,2.336970791216410817e+03,2.296397127618441118e+03,2.375275415752435947e+03,1.908726192132488222e+03,2.243777011314554784e+03,1.875142269545235877e+03,1.809647065268284450e+03,2.198994944195011612e+03,1.840036858044780502e+03,2.294555786460161016e+03,2.340513143744361514e+03,1.945122365243179047e+03,2.163712964038938026e+03,2.014035269234765337e+03,2.098952249549399312e+03,2.041517612114769463e+03,2.227714624920817187e+03,1.606708939348104195e+03,1.607941823450834363e+03,1.944611456913735765e+03,1.624632258898264581e+03,1.584545510104447658e+03,1.996558533530123896e+03,2.565168141830758032e+03,2.105200048639678698e+03,1.979812709480835110e+03,1.955104788342035363e+03,2.138010508425256376e+03,1.588387941976619913e+03,1.918846356372132277e+03,2.055808804292408695e+03,1.454097699588367504e+03,2.569554790140381101e+03,1.893857302048339761e+03,2.321619563059549819e+03,2.127220598051373145e+03,2.028032575825193362e+03,2.578582276537092639e+03,2.118757668322756672e+03,2.457909447630708200e+03,2.333639844182692741e+03,2.164658695272744353e+03,2.532023667176198614e+03,1.800588613425190488e+03,1.742576841457248520e+03,1.624755065394914709e+03,1.875738949280786301e+03,1.933428651324135672e+03,2.258002897867644606e+03,2.158403465337076341e+03,1.833019025120077458e+03,2.388543678949779405e+03,1.971444193892596104e+03,2.306396185968589180e+03,1.954167138554406392e+03,1.859917670342604424e+03,2.317790640040962899e+03,2.370479264058368699e+03,2.363580225112565586e+03,2.371174365987078090e+03,1.732465987206797990e+03,2.370718979278505685e+03,2.364619177729033254e+03,2.403514718869404987e+03
1.373459671761714390e+03,1.282880470556538512e+03,1.249472596595861887e+03,1.801374833439472241e+03,1.338953051138566479e+03,1.730277680005208595e+03,1.387674937661399554e+03,1.111487818229329150e+03,1.809814663960532698e+03,1.794253570878964638e+03,1.741442222151660189e+03,1.185551880865549265e+03,1.403011430343760139e+03,1.058512056978810506e+03,1.695096435936316766e+03,2.870619711200018628e+03,1.516559812696031713e+03,1.207473667634927324e+03,1.704784714065752951e+03,1.365444991722814393e+03,1.805343550549362590e+03,1.707255457154184342e+03,1.669147878311190880e+03,1.280276558328635019e+03,1.400364616413252634e+03,1.401027866797965771e+03,1.337304508999797008e+03,1.776505815014613745e+03,1.777283375348225491e+03,1.705180089402224439e+03,1.438959798292808500e+03,1.800583738859253572e+03,1.698041993890315325e+03,1.648471969510412009e+03,1.414275573255309610e+03,1.769199329264126391e+03,1.689271424587353067e+03,1.083032041045530150e+03,1.650813207702838554e+03,1.807542639203157705e+03,1.690253129572411581e+03,1.367848541157748059e+03,1.427327463996272854e+03,1.790843269338520031e+03,1.297289263652697628e+03,1.707435943818900569e+03,1.694804284840917035e+03,1.681558956936131153e+03,1.761857714247296144e+03,1.799680638638328219e+03,1.822983695414076010e+03,1.836702926094231316e+03,1.242473386721618908e+03,1.699236313669613764e+03,1.702492250482100417e+03,1.736861827839672969e+03,1.700185233454830723e+03,1.695501350727190129e+03,1.612949092360036730e+03,1.356935473467012798e+03,1.828010244425887095e+03,1.851825251401984360e+03,1.823476051934782845e+03,1.690068171527520690e+03,1.726986459505216999e+03,1.756461798902688315e+03,1.724352237047144854e+03,1.655299482422816709e+03,1.346019021807757326e+03,1.702167031354717665e+03,1.014108112786513971e+03,1.831932287905244266e+03,1.670826307937807087e+03,1.030086952213487621e+03,1.684649392272002615e+03,1.676515900751965319e+03,1.694566606972115324e+03,1.242850175042731280e+03,1.356762284309531196e+03,1.814520215207939373e+03,1.466312517861952529e+03,1.732882002201306932e+03,1.851067022836526348e+03,1.746749063169197825e+03,9.507126549281722419e+02,1.178498799041711436e+03,1.790387881305586916e+03,1.639809389522152969e+03,1.342101231488844860e+03,9.278995232951446042e+02,1.824685345356900825e+03,1.835074105007292928e+03,9.513482701702357645e+02,1.650539893257785479e+03,1.690740520300898879e+03,1.695553341212334999e+03,1.811953170215320142e+03,1.692225397378685784e+03,1.686607568065610394e+03,1.684952029323188981e+03
4.895749366287863609e+02,5.081934641028070700e+02,5.569436575422689657e+02,5.597564455816523150e+02,2.673240538008770386e+02,5.611552214606842881e+02,4.735128036193749494e+02,2.959105582329581807e+02,6.040953348866494252e+02,5.688350344050774083e+02,5.017141626534973966e+02,5.366804412867267047e+02,4.522230050000638926e+02,3.238748581223517249e+02,4.781120220544415815e+02,2.283946534382830123e+03,3.522345761706197891e+02,3.486438132531648648e+02,5.404578810067085897e+02,4.294502104655560402e+02,5.711597161796829596e+02,5.449067331509129417e+02,4.277782244618643404e+02,7.701895470880806727e+01,5.617374739237101267e+02,2.149260032926317194e+02,4.965937785394767161e+02,5.576688614446426300e+02,5.678529858586300634e+02,4.722882846184057257e+02,2.027784764256894618e+02,5.702773031706117308e+02,4.748345740129627757e+02,4.200782654563389542e+02,3.116577709217538654e+02,5.666526510425397873e+02,5.409962600386738814e+02,1.960346765852666238e+02,5.276073163831730426e+02,5.679000833301522562e+02,5.012581645551819065e+02,2.545581610310533733e+02,3.219288110355438448e+02,5.831747388880569360e+02,3.116850499138546411e+02,5.379898118473228124e+02,5.475813061170730407e+02,4.417149029091817738e+02,5.452670903499649739e+02,5.595455732525308576e+02,5.926744992827378837e+02,5.990193435856301676e+02,1.053241841210490861e+02,5.763784741641188702e+02,5.774573711589597451e+02,4.960683386084889435e+02,5.663809116634978409e+02,5.881409293200557613e+02,3.714176685375826423e+02,4.808238148567291432e+02,5.987392321542807849e+02,6.104772695100768942e+02,5.818648951501290867e+02,4.674287124059820826e+02,6.028999353954392291e+02,5.170353491326181938e+02,4.871726287939897020e+02,6.767436975323950037e+02,4.807027763478726570e+02,4.676188341735468157e+02,2.535170062807337672e+02,6.066288229755646171e+02,4.303760637223000458e+02,4.593233522565197973e+02,4.575150276963458964e+02,5.954444911982967596e+02,5.440795141478891992e+02,3.848088590356373118e+01,4.504186509258220212e+02,5.896182330695589826e+02,3.887025562565574432e+02,5.865059523220141955e+02,6.132990811582433253e+02,5.064540573158168968e+02,2.909516552973112198e+02,6.321108341516916340e+01,5.608885901052429972e+02,5.258610746336127022e+02,1.618958766938542055e+02,3.169258249530969920e+02,5.830805249328977879e+02,5.994575292237483382e+02,2.994412784716374176e+02,5.247577552846436220e+02,5.554311090364830079e+02,5.634157129151033132e+02,6.042222459246845574e+02,5.603322445176032716e+02,5.524008252813500803e+02,5.714703860516065106e+02
6.230801166674083333e+02,7.043786392568679275e+02,7.713231191703491731e+02,1.317798238904242680e+02,4.411085148486500316e+02,3.281261813620028533e+02,5.949498858924738443e+02,6.391658861293860809e+02,2.787861306780866357e+02,2.028065298581208253e+02,9.040294555653342456e+01,7.868009790534961212e+02,5.592770961779494883e+02,6.866561698529446858e+02,1.811772390308964589e+02,2.188956068511700323e+03,3.005229286808270786e+02,6.144447915954596056e+02,3.274358899424144056e+02,5.672095630573999188e+02,1.750070358552339940e+02,3.328662399679653845e+02,2.248132630105258301e+01,3.981261928609354186e+02,6.812369804672106284e+02,3.186139148998764199e+02,6.567426488031129566e+02,2.149392297838814727e+02,2.373469774020233274e+02,1.051118862440080903e+02,2.362428703665044907e+02,1.807031725495648402e+02,1.483929114408292946e+02,1.272688508283430195e+02,3.899666232111144950e+02,2.625143811766564568e+02,3.551819038904397416e+02,6.027763711937966491e+02,3.888388166110090651e+02,1.461608145966991401e+02,2.631459129871445839e+02,3.923484338834919072e+02,3.846292310050895935e+02,2.604823489102516305e+02,5.107401390042057301e+02,3.170342157072971077e+02,3.596267587886013644e+02,4.235770884410941051e+01,2.137935989942389767e+02,1.398162558748222750e+02,2.059096843890339414e+02,1.867640742190552032e+02,4.456773011671523363e+02,3.993806427737148965e+02,3.967535698515420108e+02,7.254221060077138361e+01,3.787843508963597969e+02,4.262624797608737595e+02,5.733027611142076552e+01,6.264271713661140666e+02,2.140680490186030056e+02,1.837786935329385472e+02,1.534530472278092645e+02,1.581079282561604202e+02,4.104980775905184487e+02,9.977510309038304115e+01,9.732050303107550349e+01,6.118868973436452734e+02,6.343764731481886656e+02,9.397137864855764633e+01,6.692697352841776137e+02,2.319050358952419231e+02,4.179850869344366515e+01,7.967135144148915060e+02,1.373274756449850429e+02,4.731796578819048591e+02,3.528077724582812493e+02,4.299455875928504724e+02,5.954999757793075332e+02,2.120742163969393914e+02,4.142961214362713349e+02,3.690256655754838562e+02,1.955265517132601758e+02,8.531033102154887615e+01,7.193161808370992958e+02,4.915900436124217663e+02,1.759455042102676998e+02,4.014919658291395876e+02,3.572823461997654135e+02,7.442049868683233171e+02,1.546699900076053495e+02,1.890751103900070689e+02,7.241268548335491460e+02,3.840327501078866135e+02,3.817021542193001551e+02,3.899671583113359929e+02,2.654711421044185045e+02,3.889807540121744864e+02,3.820957912101407601e+02,4.203177263750130805e+02
7.783970582713825479e+02,8.159983147543664472e+02,8.702012254995162266e+02,5.003791711118896046e+02,5.464437414270799991e+02,6.795809969303793423e+02,7.570961210043518577e+02,6.170053867805812615e+02,6.633954220738457934e+02,5.939512296254849844e+02,4.828286198896787482e+02,8.552192599545567191e+02,7.288511914340065232e+02,6.414428016950743086e+02,5.449768014716521520e+02,1.969367915984405499e+03,5.357917013980301135e+02,6.647533865879137238e+02,6.688638788707379490e+02,7.153099515370137169e+02,5.675945157743027494e+02,6.744040698505228875e+02,4.085348349874164455e+02,3.694898824126230465e+02,8.500984329169469902e+02,4.363697774136600742e+02,7.942064101370751814e+02,6.011254534940670737e+02,3.755222016153257414e+02,3.568304337421102446e+02,2.379730640554890897e+02,4.291573666006840995e+02,3.262046657648737664e+02,4.753246185077383643e+02,9.855760109592598184e+00,6.389664323198197735e+02,6.855392919436750390e+02,5.023789792524738118e+02,6.971670150847222658e+02,4.716260803941960944e+02,6.093084592847524164e+02,6.870835622933709885e+01,8.786363379481445079e+00,6.432874739409080576e+02,1.345684548134577199e+02,6.613209152067267951e+02,6.916167740256942125e+02,3.733712264363412601e+02,5.963305437650292333e+02,5.247586583908039302e+02,5.988080662286532743e+02,5.739514256000060186e+02,4.186542421501812328e+02,2.860401506871659763e+02,2.885795043522628589e+02,4.246336318846555855e+02,2.833105293247554641e+02,2.892481253851619840e+02,3.510393495384528819e+02,7.730404866242346316e+02,6.069864012152876285e+02,5.514808600589038861e+02,5.116663621328255545e+02,5.241841320506003967e+02,3.142788278953269128e+02,4.278592780217448990e+02,4.885534382173503900e+02,3.554158844143506712e+02,7.754580796518617944e+02,3.603865896758074996e+02,5.433606278341077314e+02,6.246438499187804609e+02,4.239057033333708091e+02,7.784767200736332597e+02,5.050421510781445704e+02,7.807168083466534654e+02,6.857902322362363066e+02,3.556695065241415250e+02,7.404199025160859264e+02,4.301005124134936750e+02,6.727095658014255264e+01,3.138412035978705603e+02,4.981899428935190599e+02,4.271334815249682606e+02,5.232637218430834309e+02,3.578897059837036636e+02,4.182760973452126336e+02,7.030596474815420152e+02,1.624325102561786878e+02,5.663287290158102678e+02,5.122751999475721050e+02,4.752328767425184424e+02,5.637763518868337087e+02,6.928996833096055070e+02,7.085199365883240716e+02,7.174876922317201888e+02,4.061829755324432654e+02,7.152870590404814948e+02,7.071221345671810923e+02,7.388876871697849538e+02
5.058160666535634959e+02,5.243378443292912152e+02,5.728386862382369600e+02,5.604510608766385076e+02,2.830951688953380199e+02,5.708978200618909113e+02,4.896763200730366066e+02,3.096582521622036097e+02,6.111535230306093354e+02,5.739280330799826970e+02,5.039341891295233040e+02,5.520855025116418346e+02,4.682339354191005327e+02,3.362080411295186195e+02,4.846038314149085977e+02,2.268454134419986076e+03,3.638092614444047967e+02,3.644341145241423305e+02,5.505749593802667050e+02,4.456269843464872338e+02,5.748036327602355868e+02,5.551023895431221717e+02,4.290442200107595454e+02,9.176146222450404366e+01,5.779905647566271227e+02,2.269742106169614146e+02,5.128781702158529470e+02,5.636162427533944310e+02,5.619141713464573513e+02,4.692126705755929379e+02,1.996642179548007618e+02,5.669255282975284445e+02,4.701505729203366286e+02,4.252879013135070068e+02,2.975301077751125831e+02,5.741295944822352340e+02,5.519030865920202586e+02,2.051970883412489286e+02,5.396398270878355561e+02,5.667897823644748314e+02,5.100969802089828704e+02,2.400201174417256311e+02,3.080235474014739907e+02,5.901439562302252853e+02,2.954535321405309674e+02,5.478420577221453414e+02,5.584972829669660541e+02,4.406081634371146265e+02,5.515107993234946662e+02,5.614954715052175516e+02,5.969735687607076215e+02,6.017769602463052934e+02,1.215911590510030322e+02,5.652750351205056631e+02,5.664482633099802342e+02,4.955105126496751495e+02,5.556794869673145740e+02,5.765135216968448049e+02,3.716230833564398495e+02,4.970927826999974855e+02,6.031882018081911383e+02,6.115938222822478565e+02,5.821938263475842632e+02,4.732761540751027383e+02,5.919911032569489180e+02,5.158035594430442643e+02,4.902964321129301766e+02,6.623587808651006981e+02,4.969846887225437513e+02,4.648947377910077421e+02,2.601843953485218890e+02,6.116259902147079401e+02,4.323655875197154614e+02,4.722491832861512080e+02,4.627612145916144186e+02,6.084400900409916630e+02,5.548654546627859645e+02,5.476627771293522073e+01,4.666609121563602685e+02,5.854920436488013138e+02,3.746246638472508153e+02,5.764880855705254135e+02,6.115905041733069538e+02,5.056098648427674220e+02,2.909235820903233503e+02,6.571858396573556149e+01,5.573834390626066124e+02,5.382411736654371452e+02,1.491407056904051842e+02,3.190438656231306709e+02,5.833883869185102640e+02,5.971863166589381535e+02,3.030826546718716372e+02,5.367105130070085579e+02,5.668166402467444414e+02,5.748837412620050600e+02,5.982459333546746620e+02,5.718279453246644835e+02,5.638494531048685303e+02,5.835897157191083124e+02
3.150319747252100342e+02,3.636855337933281476e+02,4.249464560371015978e+02,4.913089501542784205e+02,8.416542865016121766e+01,3.885076553620339155e+02,2.934348024696305970e+02,2.669373710343093649e+02,4.580341709001380650e+02,4.467718264158036732e+02,4.191116994304102832e+02,4.262365519538979584e+02,2.658449281301271867e+02,3.174604680339988363e+02,3.455065044879384004e+02,2.428465975315143623e+03,1.699757913482242486e+02,2.422356023473319055e+02,3.647581413629673079e+02,2.518408240169548833e+02,4.661070626558099548e+02,3.683262874329232659e+02,3.649256894068477663e+02,1.257559846909444303e+02,3.864905919923367605e+02,5.768162902088359800e+01,3.335656002834016931e+02,4.262881886335097192e+02,5.822759164971396331e+02,4.583740776232429539e+02,2.470854370584974333e+02,5.515307294524058079e+02,4.808034592081350524e+02,3.088120948122436857e+02,4.544430107290550040e+02,4.175396032599871887e+02,3.579364774468395467e+02,2.717122357011753593e+02,3.355098503685175615e+02,5.212166579081490454e+02,3.402417730431453151e+02,4.078603991484317817e+02,4.607800490898430894e+02,4.389580289899403738e+02,4.945357675079194451e+02,3.649570430822126923e+02,3.642989476429714841e+02,4.066721661443281164e+02,4.111505656428425937e+02,4.757255667214257642e+02,4.786117155008777218e+02,5.029226798950122088e+02,1.250626900009725091e+02,6.595899299588966187e+02,6.592775797776632771e+02,4.484031840939731524e+02,6.444245601390796310e+02,6.783357414487488768e+02,3.302116371682440672e+02,3.104569733064662955e+02,4.825956999526520690e+02,5.335623602747398309e+02,5.163921494839385105e+02,3.434567684755477899e+02,6.820958097824166089e+02,4.758667277213840521e+02,3.947493776303541608e+02,8.080660548955640934e+02,3.137405364844012752e+02,4.498003624062536687e+02,3.398917081143252972e+02,4.837104310650001366e+02,3.581574503732059043e+02,4.206896495834369603e+02,3.417887616651958069e+02,3.967161205537977366e+02,3.620334177232293200e+02,1.698609039238613434e+02,2.775343397961826213e+02,5.793811712252523876e+02,5.255350963623970983e+02,6.540079854422853032e+02,5.710816210343776902e+02,4.613934338711745227e+02,4.295544227436315623e+02,2.378579227214868297e+02,5.447493994258337580e+02,3.312927922677724837e+02,3.086294181104158270e+02,4.358794221683780847e+02,5.177865629407718870e+02,5.651475323157563935e+02,4.071541574490711355e+02,3.333023115484182881e+02,3.679977758013276912e+02,3.751861863384118010e+02,6.168341860020702825e+02,3.719274259814414449e+02,3.645012416551955994e+02,3.782340246541382953e+02
7.614508346814311608e+02,7.994738449463598045e+02,8.539119740302232913e+02,4.907495780490646666e+02,5.295167980479466223e+02,6.644166530157319812e+02,7.400967712454578304e+02,6.022519774905860004e+02,6.498952297739183450e+02,5.813212776276257046e+02,4.711718262622625275e+02,8.393609419189327809e+02,7.118029744554571607e+02,6.273937533190394333e+02,5.306789539646080129e+02,1.985876670591457696e+03,5.190424218332966575e+02,6.487466901271887991e+02,6.534269010082152818e+02,6.983511077384437158e+02,5.559289637863655571e+02,6.589567384076816552e+02,3.961384575080496688e+02,3.532563383416277247e+02,8.331245025457637894e+02,4.192678892505571753e+02,7.774018966799427517e+02,5.878781453443219789e+02,3.732209207897263923e+02,3.486473926891301858e+02,2.212152124327031117e+02,4.236038614464450234e+02,3.197401389718763198e+02,4.609296173725940662e+02,9.418052348706062560e+00,6.249505645224094224e+02,6.697827598519348840e+02,4.891619212260134191e+02,6.809420097064095216e+02,4.637117649890809048e+02,5.941744308355445128e+02,5.656383979348017021e+01,1.542284703734053863e+01,6.296773987464233642e+02,1.390346928795274835e+02,6.459829154011298442e+02,6.758854019697067770e+02,3.627712346747478591e+02,5.828017757047101668e+02,5.141489976814227703e+02,5.869361593731841822e+02,5.632482884327766897e+02,4.028010182264733885e+02,2.937141787987288808e+02,2.960458543526785888e+02,4.148632598099036386e+02,2.898562671898177427e+02,2.983522504431350626e+02,3.379161067957182354e+02,7.561455442622277587e+02,5.950757150019876462e+02,5.422319180755449679e+02,5.026844061560233854e+02,5.100714214859650610e+02,3.218941585851180776e+02,4.190838710910340410e+02,4.761175562391497920e+02,3.709507144814667754e+02,7.586053692869933229e+02,3.517538453839587760e+02,5.313761169949802934e+02,6.124442006469955686e+02,4.111683117876937672e+02,7.642392188375150681e+02,4.910948317449700085e+02,7.643435637051852609e+02,6.700956172860293236e+02,3.402399923329064677e+02,7.235047285812463542e+02,4.258493537261128381e+02,8.239893575651325364e+01,3.192190490364550328e+02,4.916303411355168009e+02,4.178094672145551840e+02,5.143070101439561768e+02,3.443305775841126319e+02,4.127029464465481965e+02,6.867120457091745038e+02,1.465254240392277438e+02,5.567666509962091368e+02,5.033299127040783105e+02,4.690355267738977432e+02,5.533764449564231427e+02,6.766923872453759259e+02,6.926344169577090497e+02,7.016001774060088110e+02,4.047080392815582286e+02,6.993769780135306746e+02,6.912002901967762227e+02,7.227748203568413601e+02
