8164,1,2,14824,0
8164,1,2,14454,350
8164,1,2,14084,420
8164,1,2,13344,490
8164,1,2,12974,560
8164,1,2,12234,630
8164,1,2,11864,700
8164,1,2,11494,770
8164,1,2,10754,840
8164,1,2,10384,910
8164,1,2,9644,980
8164,1,2,9274,1050
8164,1,2,8904,1120
8164,1,2,8164,1190
8164,1,2,1,1260
1,2,3,1,0
9274,2,3,15197,0
9274,2,3,14827,210
9274,2,3,14457,350
9274,2,3,14087,420
9274,2,3,13347,490
9274,2,3,12977,560
9274,2,3,12237,630
9274,2,3,11867,700
9274,2,3,11497,770
9274,2,3,10757,840
9274,2,3,10387,910
9274,2,3,9647,980
9274,2,3,9277,1050
9274,2,3,1,1120
11494,2,3,20753,0
11494,2,3,20383,350
11494,2,3,20013,420
11494,2,3,19273,490
11494,2,3,18903,560
11494,2,3,18533,630
11494,2,3,17793,700
11494,2,3,17423,770
11494,2,3,16683,840
11494,2,3,16313,910
11494,2,3,15943,980
11494,2,3,15203,1050
11494,2,3,14833,1120
11494,2,3,14093,1190
11494,2,3,13723,1260
11494,2,3,13353,1330
11494,2,3,12613,1400
11494,2,3,12243,1470
14084,2,3,21870,0
14084,2,3,21500,490
14084,2,3,21130,770
14084,2,3,20760,980
14084,2,3,20390,1260
14084,2,3,19650,1330
14084,2,3,19280,1400
14084,2,3,18540,1470
12234,2,3,20755,0
12234,2,3,20385,420
12234,2,3,20015,490
12234,2,3,19645,560
12234,2,3,18905,630
12234,2,3,18535,700
12234,2,3,17795,770
12234,2,3,17425,840
12234,2,3,17055,910
12234,2,3,16315,980
12234,2,3,15945,1050
12234,2,3,15205,1120
12234,2,3,14835,1190
12234,2,3,14465,1260
12234,2,3,13725,1330
12234,2,3,13355,1400
12234,2,3,12615,1470
10384,2,3,16310,0
10384,2,3,15940,210
10384,2,3,15570,350
10384,2,3,15200,420
10384,2,3,14460,490
10384,2,3,14090,560
10384,2,3,13720,630
10384,2,3,12980,700
10384,2,3,12610,770
10384,2,3,11870,840
10384,2,3,11500,910
10384,2,3,11130,980
10384,2,3,10390,1050
10384,2,3,1,1120
14824,2,3,22242,0
14824,2,3,21872,420
14824,2,3,21502,630
14824,2,3,21132,910
14824,2,3,20762,1120
14824,2,3,20392,1400
14824,2,3,19652,1470
12974,2,3,20757,0
12974,2,3,20017,560
12974,2,3,19647,630
12974,2,3,18907,700
12974,2,3,18537,770
12974,2,3,18167,840
12974,2,3,17427,910
12974,2,3,17057,980
12974,2,3,16317,1050
12974,2,3,15947,1120
12974,2,3,15577,1190
12974,2,3,14837,1260
12974,2,3,14467,1330
12974,2,3,13727,1400
12974,2,3,13357,1470
10754,2,3,16681,0
10754,2,3,16311,140
10754,2,3,15941,350
10754,2,3,15201,420
10754,2,3,14831,490
10754,2,3,14461,560
10754,2,3,13721,630
10754,2,3,13351,700
10754,2,3,12611,770
10754,2,3,12241,840
10754,2,3,11871,910
