fire1_id,fire1_date,fire1_latitude,fire1_longitude,fire2_id,fire2_date,fire2_latitude,fire2_longitude,distance_km,duration_min
9041592,2018-08-05 13:30:00,40.71,-110.94,9045476,2018-08-03 02:00:00,38.34,-119.92,1122.7331000000001,771.005
9041592,2018-08-05 13:30:00,40.71,-110.94,9048237,2018-08-02 16:52:30,44.85,-114.3,665.0691999999999,519.6016666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9052758,2018-08-02 19:30:00,42.07,-114.62,521.9362,416.4866666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9062347,2018-07-28 07:30:00,33.94,-111.99,1075.8501,818.0400000000001
9041592,2018-08-05 13:30:00,40.71,-110.94,9063512,2018-07-28 15:30:00,41.52,-108.78,335.7267,256.135
9041592,2018-08-05 13:30:00,40.71,-110.94,9063927,2018-07-28 14:22:30,46.34,-115.87,1078.9798999999998,782.0083333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9065707,2018-07-28 17:37:30,43.77,-107.9,591.3871,479.47999999999996
9041592,2018-08-05 13:30:00,40.71,-110.94,9066427,2018-08-04 12:15:00,48.45,-116.67,1314.1931000000002,955.16
9041592,2018-08-05 13:30:00,40.71,-110.94,9066583,2018-07-29 05:45:00,43.01,-122.04,1341.9015,966.7183333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9071636,2018-07-30 17:37:30,40.77,-111.47,74.9489,65.82666666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9073125,2018-08-02 06:15:00,35.47,-107.31,976.8886,825.3349999999999
9041592,2018-08-05 13:30:00,40.71,-110.94,9074823,2018-07-29 14:45:00,34.56,-110.95,1028.9012,811.3166666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9083723,2018-08-07 06:07:30,40.01,-121.26,1116.5372,739.5
9041592,2018-08-05 13:30:00,40.71,-110.94,9087651,2018-08-08 12:30:00,35.91,-105.81,1028.3941,833.9916666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9093430,2018-07-30 23:52:30,38.45,-108.66,645.5703000000001,620.7516666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9095328,2018-07-30 07:15:00,48.8,-116.69,1402.4913999999999,996.15
9041592,2018-08-05 13:30:00,40.71,-110.94,9095808,2018-08-05 06:00:00,47.57,-123.13,1581.8209,1111.8133333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9118036,2018-07-29 14:30:00,47.85,-120.54,1383.5843,1067.2366666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9120308,2018-07-29 09:07:30,39.4,-107.88,588.0523000000001,464.5933333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9122508,2018-07-30 05:45:00,48.27,-116.17,1224.6848,877.6949999999999
9041592,2018-08-05 13:30:00,40.71,-110.94,9131086,2018-07-29 18:00:00,39.91,-107.63,581.0658000000001,456.25
9041592,2018-08-05 13:30:00,40.71,-110.94,9153287,2018-07-30 06:30:00,44.82,-115.28,906.4696,802.4183333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9155267,2018-07-30 05:07:30,42.83,-111.19,355.92940000000004,390.9583333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9158416,2018-08-01 03:00:00,48.59,-115.16,1236.12,950.705
9041592,2018-08-05 13:30:00,40.71,-110.94,9159692,2018-08-07 07:00:00,42.93,-122.66,1362.1325,1192.2683333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9170696,2018-08-11 17:30:00,34.9,-108.24,984.6958000000001,831.8050000000001
9041592,2018-08-05 13:30:00,40.71,-110.94,9185154,2018-07-26 20:00:00,42.18,-113.51,377.938,323.57
9041592,2018-08-05 13:30:00,40.71,-110.94,9186440,2018-07-27 17:15:00,43.79,-107.94,588.3244,489.62
9041592,2018-08-05 13:30:00,40.71,-110.94,9188070,2018-07-27 12:07:30,25.23,-80.87,4153.0593,2798.633333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9216987,2018-08-04 19:30:00,48.99,-116.09,1308.1838,993.8333333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9218536,2018-07-28 04:30:00,34.86,-108.14,981.1967,802.1233333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9218699,2018-07-28 04:00:00,34.85,-108.13,984.2699,820.5583333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9218948,2018-07-26 13:00:00,44.01,-116.15,707.9889000000001,513.8333333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9227888,2018-08-06 19:05:00,47.51,-117.67,1286.4171999999999,819.74
9041592,2018-08-05 13:30:00,40.71,-110.94,9228131,2018-08-06 19:07:30,39.75,-111.45,185.42610000000002,160.02833333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9228844,2018-08-06 19:45:00,47.98,-119.42,1325.1568,924.5583333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9231325,2018-08-03 15:45:00,33.34,-97.62,1919.7343,1322.1633333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9231453,2018-08-03 18:30:00,41.81,-112.67,271.6798,210.15833333333333
9041592,2018-08-05 13:30:00,40.71,-110.94,9231915,2018-08-04 06:00:00,32.47,-98.57,1898.1757,1364.3933333333334
9041592,2018-08-05 13:30:00,40.71,-110.94,9232042,2018-08-03 14:00:00,35.4,-118.77,1172.3117,803.2716666666668
9041592,2018-08-05 13:30:00,40.71,-110.94,9250771,2018-08-02 19:45:00,36.36,-112.3,669.0329,722.1366666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9251016,2018-07-27 17:00:00,40.5,-112.96,229.8104,231.55499999999998
9041592,2018-08-05 13:30:00,40.71,-110.94,9251374,2018-07-29 19:30:00,39.3,-109.87,395.32759999999996,498.74666666666667
9041592,2018-08-05 13:30:00,40.71,-110.94,9255966,2018-07-28 14:15:00,38.46,-111.48,388.0252,441.79
9041592,2018-08-05 13:30:00,40.71,-110.94,9256131,2018-07-27 19:30:00,47.79,-119.98,1352.6006,932.295
9041592,2018-08-05 13:30:00,40.71,-110.94,9268919,2018-07-28 08:30:00,47.03,-121.7,1362.7766000000001,971.7816666666666
9041592,2018-08-05 13:30:00,40.71,-110.94,9269467,2018-07-28 01:00:00,34.61,-110.82,1018.5146,822.2133333333334
9041835,2018-08-02 07:07:30,45.42,-121.24,9043001,2018-08-02 13:30:00,41.96,-113.82,917.6298,680.2166666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9045476,2018-08-03 02:00:00,38.34,-119.92,1057.895,846.5833333333334
9041835,2018-08-02 07:07:30,45.42,-121.24,9048237,2018-08-02 16:52:30,44.85,-114.3,915.8943,753.6416666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9052758,2018-08-02 19:30:00,42.07,-114.62,861.6318,647.3816666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9062347,2018-07-28 07:30:00,33.94,-111.99,2155.2304,1481.8833333333334
9041835,2018-08-02 07:07:30,45.42,-121.24,9063512,2018-07-28 15:30:00,41.52,-108.78,1446.638,938.5566666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9063927,2018-07-28 14:22:30,46.34,-115.87,551.5919,443.915
9041835,2018-08-02 07:07:30,45.42,-121.24,9065707,2018-07-28 17:37:30,43.77,-107.9,1565.5513,1119.3033333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9066427,2018-08-04 12:15:00,48.45,-116.67,615.7748,551.0683333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9066583,2018-07-29 05:45:00,43.01,-122.04,336.8988,320.5316666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9071636,2018-07-30 17:37:30,40.77,-111.47,1162.9873,744.9183333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9073125,2018-08-02 06:15:00,35.47,-107.31,2056.2689,1489.1783333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9074823,2018-07-29 14:45:00,34.56,-110.95,2108.2815,1475.16
9041835,2018-08-02 07:07:30,45.42,-121.24,9083723,2018-08-07 06:07:30,40.01,-121.26,835.3668,655.7466666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9087651,2018-08-08 12:30:00,35.91,-105.81,2107.7744,1497.835
9041835,2018-08-02 07:07:30,45.42,-121.24,9093430,2018-07-30 23:52:30,38.45,-108.66,1724.9506999999999,1284.595
9041835,2018-08-02 07:07:30,45.42,-121.24,9095328,2018-07-30 07:15:00,48.8,-116.69,704.0731,592.0583333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9095808,2018-08-05 06:00:00,47.57,-123.13,420.3668,364.42333333333335
9041835,2018-08-02 07:07:30,45.42,-121.24,9118036,2018-07-29 14:30:00,47.85,-120.54,439.6877,449.0433333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9120308,2018-07-29 09:07:30,39.4,-107.88,1667.4326999999998,1128.4366666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9122508,2018-07-30 05:45:00,48.27,-116.17,632.8828000000001,502.7316666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9131086,2018-07-29 18:00:00,39.91,-107.63,1706.8383000000001,1162.7949999999998
9041835,2018-08-02 07:07:30,45.42,-121.24,9153287,2018-07-30 06:30:00,44.82,-115.28,750.24,745.6516666666666
9041835,2018-08-02 07:07:30,45.42,-121.24,9155267,2018-07-30 05:07:30,42.83,-111.19,1144.2657,865.8266666666666
9041835,2018-08-02 07:07:30,45.42,-121.24,9158416,2018-08-01 03:00:00,48.59,-115.16,854.4384,780.77
9041835,2018-08-02 07:07:30,45.42,-121.24,9159692,2018-08-07 07:00:00,42.93,-122.66,483.5603,572.6
9041835,2018-08-02 07:07:30,45.42,-121.24,9170696,2018-08-11 17:30:00,34.9,-108.24,2064.0761,1495.6483333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9185154,2018-07-26 20:00:00,42.18,-113.51,904.6779,653.26
9041835,2018-08-02 07:07:30,45.42,-121.24,9186440,2018-07-27 17:15:00,43.79,-107.94,1562.4886000000001,1129.4433333333334
9041835,2018-08-02 07:07:30,45.42,-121.24,9188070,2018-07-27 12:07:30,25.23,-80.87,5263.9707,3481.055
9041835,2018-08-02 07:07:30,45.42,-121.24,9216987,2018-08-04 19:30:00,48.99,-116.09,690.2624000000001,591.2
9041835,2018-08-02 07:07:30,45.42,-121.24,9218536,2018-07-28 04:30:00,34.86,-108.14,2060.577,1465.9666666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9218699,2018-07-28 04:00:00,34.85,-108.13,2063.6502,1484.4016666666669
9041835,2018-08-02 07:07:30,45.42,-121.24,9218948,2018-07-26 13:00:00,44.01,-116.15,626.4336,482.59833333333336
9041835,2018-08-02 07:07:30,45.42,-121.24,9227888,2018-08-06 19:05:00,47.51,-117.67,434.5111,307.15999999999997
9041835,2018-08-02 07:07:30,45.42,-121.24,9228131,2018-08-06 19:07:30,39.75,-111.45,1264.8064,823.8716666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9228844,2018-08-06 19:45:00,47.98,-119.42,430.3857,339.945
9041835,2018-08-02 07:07:30,45.42,-121.24,9231325,2018-08-03 15:45:00,33.34,-97.62,3030.6457,2004.585
9041835,2018-08-02 07:07:30,45.42,-121.24,9231453,2018-08-03 18:30:00,41.81,-112.67,983.6168,648.1366666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9231915,2018-08-04 06:00:00,32.47,-98.57,2977.556,2028.2366666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9232042,2018-08-03 14:00:00,35.4,-118.77,1367.5295,1012.985
9041835,2018-08-02 07:07:30,45.42,-121.24,9250771,2018-08-02 19:45:00,36.36,-112.3,1748.4132,1385.98
9041835,2018-08-02 07:07:30,45.42,-121.24,9251016,2018-07-27 17:00:00,40.5,-112.96,1239.7104,860.7116666666666
9041835,2018-08-02 07:07:30,45.42,-121.24,9251374,2018-07-29 19:30:00,39.3,-109.87,1521.1001,1205.2916666666667
9041835,2018-08-02 07:07:30,45.42,-121.24,9255966,2018-07-28 14:15:00,38.46,-111.48,1467.4055,1105.6333333333334
9041835,2018-08-02 07:07:30,45.42,-121.24,9256131,2018-07-27 19:30:00,47.79,-119.98,412.735,317.9683333333333
9041835,2018-08-02 07:07:30,45.42,-121.24,9268919,2018-07-28 08:30:00,47.03,-121.7,356.0281,326.875
9041835,2018-08-02 07:07:30,45.42,-121.24,9269467,2018-07-28 01:00:00,34.61,-110.82,2097.8949,1486.0566666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9045476,2018-08-03 02:00:00,38.34,-119.92,902.6862,736.1983333333334
9043001,2018-08-02 13:30:00,41.96,-113.82,9048237,2018-08-02 16:52:30,44.85,-114.3,507.531,479.61333333333334
9043001,2018-08-02 13:30:00,41.96,-113.82,9052758,2018-08-02 19:30:00,42.07,-114.62,129.5438,283.18
9043001,2018-08-02 13:30:00,41.96,-113.82,9062347,2018-07-28 07:30:00,33.94,-111.99,1320.7535,1022.4449999999999
9043001,2018-08-02 13:30:00,41.96,-113.82,9063512,2018-07-28 15:30:00,41.52,-108.78,612.1612,479.1183333333333
9043001,2018-08-02 13:30:00,41.96,-113.82,9063927,2018-07-28 14:22:30,46.34,-115.87,772.7803,656.015
9043001,2018-08-02 13:30:00,41.96,-113.82,9065707,2018-07-28 17:37:30,43.77,-107.9,867.8216,702.4633333333334
9043001,2018-08-02 13:30:00,41.96,-113.82,9066427,2018-08-04 12:15:00,48.45,-116.67,1156.6549,915.1716666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9066583,2018-07-29 05:45:00,43.01,-122.04,1035.7019,840.725
9043001,2018-08-02 13:30:00,41.96,-113.82,9071636,2018-07-30 17:37:30,40.77,-111.47,328.5104,285.47999999999996
9043001,2018-08-02 13:30:00,41.96,-113.82,9073125,2018-08-02 06:15:00,35.47,-107.31,1221.792,1029.74
9043001,2018-08-02 13:30:00,41.96,-113.82,9074823,2018-07-29 14:45:00,34.56,-110.95,1273.8046000000002,1015.7216666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9083723,2018-08-07 06:07:30,40.01,-121.26,896.4902,704.6933333333333
9043001,2018-08-02 13:30:00,41.96,-113.82,9087651,2018-08-08 12:30:00,35.91,-105.81,1273.2975,1038.3966666666668
9043001,2018-08-02 13:30:00,41.96,-113.82,9093430,2018-07-30 23:52:30,38.45,-108.66,890.4738000000001,825.1566666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9095328,2018-07-30 07:15:00,48.8,-116.69,1244.9532,956.1616666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9095808,2018-08-05 06:00:00,47.57,-123.13,1275.6213,985.8199999999999
9043001,2018-08-02 13:30:00,41.96,-113.82,9118036,2018-07-29 14:30:00,47.85,-120.54,1077.3847,941.2433333333333
9043001,2018-08-02 13:30:00,41.96,-113.82,9120308,2018-07-29 09:07:30,39.4,-107.88,832.9558000000001,668.9983333333333
9043001,2018-08-02 13:30:00,41.96,-113.82,9122508,2018-07-30 05:45:00,48.27,-116.17,1067.1466,837.7066666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9131086,2018-07-29 18:00:00,39.91,-107.63,872.3614,703.3566666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9153287,2018-07-30 06:30:00,44.82,-115.28,600.27,676.425
9043001,2018-08-02 13:30:00,41.96,-113.82,9155267,2018-07-30 05:07:30,42.83,-111.19,393.8905,457.9
9043001,2018-08-02 13:30:00,41.96,-113.82,9158416,2018-08-01 03:00:00,48.59,-115.16,1078.5818000000002,910.7166666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9159692,2018-08-07 07:00:00,42.93,-122.66,1182.3634,1092.7933333333335
9043001,2018-08-02 13:30:00,41.96,-113.82,9170696,2018-08-11 17:30:00,34.9,-108.24,1229.5991999999999,1036.21
9043001,2018-08-02 13:30:00,41.96,-113.82,9185154,2018-07-26 20:00:00,42.18,-113.51,53.422599999999996,146.19166666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9186440,2018-07-27 17:15:00,43.79,-107.94,864.7589,712.6033333333332
9043001,2018-08-02 13:30:00,41.96,-113.82,9188070,2018-07-27 12:07:30,25.23,-80.87,4429.4938,3021.616666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9216987,2018-08-04 19:30:00,48.99,-116.09,1150.6456,953.8449999999999
9043001,2018-08-02 13:30:00,41.96,-113.82,9218536,2018-07-28 04:30:00,34.86,-108.14,1226.1001,1006.5283333333333
9043001,2018-08-02 13:30:00,41.96,-113.82,9218699,2018-07-28 04:00:00,34.85,-108.13,1229.1733000000002,1024.9633333333334
9043001,2018-08-02 13:30:00,41.96,-113.82,9218948,2018-07-26 13:00:00,44.01,-116.15,401.78929999999997,387.84000000000003
9043001,2018-08-02 13:30:00,41.96,-113.82,9227888,2018-08-06 19:05:00,47.51,-117.67,982.9553000000001,725.9566666666667
9043001,2018-08-02 13:30:00,41.96,-113.82,9228131,2018-08-06 19:07:30,39.75,-111.45,430.32959999999997,364.43333333333334
9043001,2018-08-02 13:30:00,41.96,-113.82,9228844,2018-08-06 19:45:00,47.98,-119.42,1018.9573,798.565
9043001,2018-08-02 13:30:00,41.96,-113.82,9231325,2018-08-03 15:45:00,33.34,-97.62,2196.1688,1545.1466666666668
9043001,2018-08-02 13:30:00,41.96,-113.82,9231453,2018-08-03 18:30:00,41.81,-112.67,149.13989999999998,188.69833333333332
9043001,2018-08-02 13:30:00,41.96,-113.82,9231915,2018-08-04 06:00:00,32.47,-98.57,2143.0791,1568.7983333333332
9043001,2018-08-02 13:30:00,41.96,-113.82,9232042,2018-08-03 14:00:00,35.4,-118.77,1193.5766999999998,960.9883333333333
9043001,2018-08-02 13:30:00,41.96,-113.82,9250771,2018-08-02 19:45:00,36.36,-112.3,913.9364,926.5416666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9251016,2018-07-27 17:00:00,40.5,-112.96,317.8097,396.81666666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9251374,2018-07-29 19:30:00,39.3,-109.87,686.6232,745.8533333333332
9043001,2018-08-02 13:30:00,41.96,-113.82,9255966,2018-07-28 14:15:00,38.46,-111.48,632.9286,646.1949999999999
9043001,2018-08-02 13:30:00,41.96,-113.82,9256131,2018-07-27 19:30:00,47.79,-119.98,1046.401,806.3016666666666
9043001,2018-08-02 13:30:00,41.96,-113.82,9268919,2018-07-28 08:30:00,47.03,-121.7,1056.577,845.7883333333334
9043001,2018-08-02 13:30:00,41.96,-113.82,9269467,2018-07-28 01:00:00,34.61,-110.82,1263.418,1026.6183333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9048237,2018-08-02 16:52:30,44.85,-114.3,1258.5394,972.3316666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9052758,2018-08-02 19:30:00,42.07,-114.62,845.7849,665.8066666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9062347,2018-07-28 07:30:00,33.94,-111.99,1193.6626,908.3183333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9063512,2018-07-28 15:30:00,41.52,-108.78,1398.1756,943.4233333333334
9045476,2018-08-03 02:00:00,38.34,-119.92,9063927,2018-07-28 14:22:30,46.34,-115.87,1252.9641000000001,945.8733333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9065707,2018-07-28 17:37:30,43.77,-107.9,1653.836,1166.7683333333334
9045476,2018-08-03 02:00:00,38.34,-119.92,9066427,2018-08-04 12:15:00,48.45,-116.67,1534.3063,1254.8416666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9066583,2018-07-29 05:45:00,43.01,-122.04,746.1024,630.1033333333332
9045476,2018-08-03 02:00:00,38.34,-119.92,9071636,2018-07-30 17:37:30,40.77,-111.47,1061.2348,715.2966666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9073125,2018-08-02 06:15:00,35.47,-107.31,1573.441,1207.99
9045476,2018-08-03 02:00:00,38.34,-119.92,9074823,2018-07-29 14:45:00,34.56,-110.95,1221.5153,965.3833333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9083723,2018-08-07 06:07:30,40.01,-121.26,385.80490000000003,336.37666666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9087651,2018-08-08 12:30:00,35.91,-105.81,1723.1867,1247.965
9045476,2018-08-03 02:00:00,38.34,-119.92,9093430,2018-07-30 23:52:30,38.45,-108.66,1442.5348999999999,1194.9466666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9095328,2018-07-30 07:15:00,48.8,-116.69,1622.6046000000001,1295.8316666666665
9045476,2018-08-03 02:00:00,38.34,-119.92,9095808,2018-08-05 06:00:00,47.57,-123.13,1355.9463,1105.7333333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9118036,2018-07-29 14:30:00,47.85,-120.54,1514.2767,1228.2633333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9120308,2018-07-29 09:07:30,39.4,-107.88,1385.0168,1038.7883333333334
9045476,2018-08-03 02:00:00,38.34,-119.92,9122508,2018-07-30 05:45:00,48.27,-116.17,1551.4144,1206.505
9045476,2018-08-03 02:00:00,38.34,-119.92,9131086,2018-07-29 18:00:00,39.91,-107.63,1452.8673000000001,1094.3966666666668
9045476,2018-08-03 02:00:00,38.34,-119.92,9153287,2018-07-30 06:30:00,44.82,-115.28,1105.7843,1006.8033333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9155267,2018-07-30 05:07:30,42.83,-111.19,1274.4026999999999,1006.37
9045476,2018-08-03 02:00:00,38.34,-119.92,9158416,2018-08-01 03:00:00,48.59,-115.16,1728.7583,1448.2333333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9159692,2018-08-07 07:00:00,42.93,-122.66,832.9739000000001,794.8083333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9170696,2018-08-11 17:30:00,34.9,-108.24,1450.589,1176.4633333333334
9045476,2018-08-03 02:00:00,38.34,-119.92,9185154,2018-07-26 20:00:00,42.18,-113.51,1034.8149,793.8033333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9186440,2018-07-27 17:15:00,43.79,-107.94,1650.7733999999998,1176.9083333333333
9045476,2018-08-03 02:00:00,38.34,-119.92,9188070,2018-07-27 12:07:30,25.23,-80.87,4837.1107999999995,3338.9966666666664
9045476,2018-08-03 02:00:00,38.34,-119.92,9216987,2018-08-04 19:30:00,48.99,-116.09,1608.7939,1294.9733333333331
9045476,2018-08-03 02:00:00,38.34,-119.92,9218536,2018-07-28 04:30:00,34.86,-108.14,1447.0899,1146.7816666666665
9045476,2018-08-03 02:00:00,38.34,-119.92,9218699,2018-07-28 04:00:00,34.85,-108.13,1450.1631,1165.2166666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9218948,2018-07-26 13:00:00,44.01,-116.15,907.3036,718.2183333333334
9045476,2018-08-03 02:00:00,38.34,-119.92,9227888,2018-08-06 19:05:00,47.51,-117.67,1419.8473999999999,1012.9766666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9228131,2018-08-06 19:07:30,39.75,-111.45,980.1192,775.285
9045476,2018-08-03 02:00:00,38.34,-119.92,9228844,2018-08-06 19:45:00,47.98,-119.42,1455.8493,1085.585
9045476,2018-08-03 02:00:00,38.34,-119.92,9231325,2018-08-03 15:45:00,33.34,-97.62,2507.2383999999997,1736.5283333333332
9045476,2018-08-03 02:00:00,38.34,-119.92,9231453,2018-08-03 18:30:00,41.81,-112.67,1000.03,746.3199999999999
9045476,2018-08-03 02:00:00,38.34,-119.92,9231915,2018-08-04 06:00:00,32.47,-98.57,2473.0569,1718.13
9045476,2018-08-03 02:00:00,38.34,-119.92,9232042,2018-08-03 14:00:00,35.4,-118.77,455.1623,360.795
9045476,2018-08-03 02:00:00,38.34,-119.92,9250771,2018-08-02 19:45:00,36.36,-112.3,1059.08,1041.265
9045476,2018-08-03 02:00:00,38.34,-119.92,9251016,2018-07-27 17:00:00,40.5,-112.96,948.1182,734.2216666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9251374,2018-07-29 19:30:00,39.3,-109.87,1256.0294,1143.7283333333332
9045476,2018-08-03 02:00:00,38.34,-119.92,9255966,2018-07-28 14:15:00,38.46,-111.48,1065.7876,965.145
9045476,2018-08-03 02:00:00,38.34,-119.92,9256131,2018-07-27 19:30:00,47.79,-119.98,1483.2931,1093.3216666666667
9045476,2018-08-03 02:00:00,38.34,-119.92,9268919,2018-07-28 08:30:00,47.03,-121.7,1493.4691,1132.8083333333334
9045476,2018-08-03 02:00:00,38.34,-119.92,9269467,2018-07-28 01:00:00,34.61,-110.82,1211.1287,976.2800000000001
9048237,2018-08-02 16:52:30,44.85,-114.3,9052758,2018-08-02 19:30:00,42.07,-114.62,425.08959999999996,455.02000000000004
9048237,2018-08-02 16:52:30,44.85,-114.3,9062347,2018-07-28 07:30:00,33.94,-111.99,1595.8662,1194.5283333333332
9048237,2018-08-02 16:52:30,44.85,-114.3,9063512,2018-07-28 15:30:00,41.52,-108.78,792.6650999999999,626.94
9048237,2018-08-02 16:52:30,44.85,-114.3,9063927,2018-07-28 14:22:30,46.34,-115.87,609.8873000000001,594.0033333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9065707,2018-07-28 17:37:30,43.77,-107.9,816.3221,720.7099999999999
9048237,2018-08-02 16:52:30,44.85,-114.3,9066427,2018-08-04 12:15:00,48.45,-116.67,714.9005,712.9733333333334
9048237,2018-08-02 16:52:30,44.85,-114.3,9066583,2018-07-29 05:45:00,43.01,-122.04,1040.5338000000002,918.6316666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9071636,2018-07-30 17:37:30,40.77,-111.47,603.6231,457.56333333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9073125,2018-08-02 06:15:00,35.47,-107.31,1496.9047,1201.8233333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9074823,2018-07-29 14:45:00,34.56,-110.95,1548.9173,1187.805
9048237,2018-08-02 16:52:30,44.85,-114.3,9083723,2018-08-07 06:07:30,40.01,-121.26,1252.5781000000002,940.2416666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9087651,2018-08-08 12:30:00,35.91,-105.81,1548.4102,1210.48
9048237,2018-08-02 16:52:30,44.85,-114.3,9093430,2018-07-30 23:52:30,38.45,-108.66,1165.5864,997.24
9048237,2018-08-02 16:52:30,44.85,-114.3,9095328,2018-07-30 07:15:00,48.8,-116.69,803.1988,753.9633333333334
9048237,2018-08-02 16:52:30,44.85,-114.3,9095808,2018-08-05 06:00:00,47.57,-123.13,1258.2221000000002,1035.5066666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9118036,2018-07-29 14:30:00,47.85,-120.54,1017.4902,931.4050000000001
9048237,2018-08-02 16:52:30,44.85,-114.3,9120308,2018-07-29 09:07:30,39.4,-107.88,1108.0683999999999,841.0816666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9122508,2018-07-30 05:45:00,48.27,-116.17,625.3922,635.5083333333333
9048237,2018-08-02 16:52:30,44.85,-114.3,9131086,2018-07-29 18:00:00,39.91,-107.63,1037.1608,873.56
9048237,2018-08-02 16:52:30,44.85,-114.3,9153287,2018-07-30 06:30:00,44.82,-115.28,326.8589,503.4566666666667
9048237,2018-08-02 16:52:30,44.85,-114.3,9155267,2018-07-30 05:07:30,42.83,-111.19,466.33279999999996,512.5483333333334
9048237,2018-08-02 16:52:30,44.85,-114.3,9158416,2018-08-01 03:00:00,48.59,-115.16,658.5706,723.9733333333334
9048237,2018-08-02 16:52:30,44.85,-114.3,9159692,2018-08-07 07:00:00,42.93,-122.66,1187.1953999999998,1170.7
9048237,2018-08-02 16:52:30,44.85,-114.3,9170696,2018-08-11 17:30:00,34.9,-108.24,1504.7119,1208.2933333333335
