7042,1,2,7478,0
7478,2,3,7700,0
7478,2,3,7591,745
7591,3,4,7374,0
7700,3,4,8029,0
7700,3,4,7920,715
8029,4,5,8359,0
7920,4,5,8249,0
7374,4,5,7481,0
8249,5,6,8579,0
8359,5,6,8580,0
7481,5,6,7482,0
7481,5,6,7373,755
8580,6,7,8691,0
7373,6,7,7590,0
7373,6,7,7481,530
7482,6,7,7700,0
8579,6,7,8691,0
7590,7,8,7810,0
7700,7,8,8138,0
7700,7,8,8029,695
7481,7,8,7482,0
8691,7,8,8801,0
7482,8,9,7809,0
7482,8,9,7700,110
7810,8,9,8139,0
8029,8,9,8359,0
8138,8,9,8142,0
8801,8,9,8911,0
7809,9,10,8248,0
7809,9,10,8139,535
8139,9,10,8469,0
8142,9,10,8360,0
8142,9,10,8251,590
8911,9,10,9021,0
8359,9,10,8580,0
8359,9,10,8471,560
7700,9,10,8138,0
7700,9,10,8029,475
8248,10,11,8470,0
8248,10,11,8361,330
9021,10,11,9022,0
8471,10,11,8472,0
8251,10,11,8252,0
8139,10,11,8360,0
8139,10,11,8251,785
8360,10,11,8471,0
8029,10,11,8359,0
8029,10,11,8250,525
8469,10,11,8581,0
8469,10,11,8472,435
8138,10,11,8142,0
8580,10,11,8691,0
8580,10,11,8582,315
8582,11,12,8691,0
8471,11,12,8472,0
8251,11,12,8361,0
8251,11,12,8252,125
8691,11,12,8801,0
8691,11,12,8692,645
8361,11,12,8362,0
8581,11,12,8691,0
8470,11,12,8690,0
8470,11,12,8581,255
8250,11,12,8579,0
8250,11,12,8470,485
8360,11,12,8471,0
8142,11,12,8251,0
9022,11,12,9022,0
8472,11,12,8581,0
8252,11,12,8470,0
8359,11,12,8471,0
8362,12,13,8471,0
8471,12,13,8472,0
8251,12,13,8361,0
8251,12,13,8252,130
8691,12,13,8801,0
8691,12,13,8692,540
8361,12,13,8362,0
8581,12,13,8691,0
8470,12,13,8690,0
8470,12,13,8581,155
8690,12,13,8692,0
9022,12,13,9022,0
8472,12,13,8581,0
8252,12,13,8470,0
8692,12,13,8801,0
8692,12,13,8692,555
8801,12,13,8911,0
8801,12,13,8802,395
8579,12,13,8691,0
8579,12,13,8582,205
8362,13,14,8471,0
8582,13,14,8691,0
8471,13,14,8472,0
8691,13,14,8801,0
8691,13,14,8692,735
8361,13,14,8362,0
8581,13,14,8691,0
8470,13,14,8690,0
8470,13,14,8581,250
8690,13,14,8692,0
8802,13,14,8911,0
8802,13,14,8802,75
9022,13,14,9022,0
8472,13,14,8581,0
8252,13,14,8470,0
8692,13,14,8801,0
8692,13,14,8692,555
8911,13,14,9021,0
8801,13,14,8911,0
8801,13,14,8802,400
8362,14,15,8471,0
9021,14,15,9131,0
9021,14,15,9022,165
8471,14,15,8472,0
8691,14,15,8801,0
8691,14,15,8692,925
8581,14,15,8691,0
8470,14,15,8690,0
8470,14,15,8581,250
8690,14,15,8692,0
8802,14,15,8911,0
8802,14,15,8802,75
9022,14,15,9022,0
8472,14,15,8581,0
8911,14,15,9021,0
8692,14,15,8801,0
8801,14,15,8911,0
8801,14,15,8802,400
9021,15,16,9022,0
8471,15,16,8472,0
8691,15,16,8801,0
8691,15,16,8692,420
8581,15,16,8691,0
8690,15,16,8692,0
8802,15,16,8911,0
8802,15,16,8802,70
8692,15,16,8801,0
9022,15,16,9131,0
9022,15,16,9022,60
8472,15,16,8581,0
8911,15,16,9021,0
8911,15,16,8912,620
9131,15,16,9241,0
9131,15,16,9132,90
8801,15,16,8911,0
8801,15,16,8802,255
