1322,1,2,4374,0
1322,1,2,4265,80
1322,1,2,4156,160
1322,1,2,4047,345
4156,2,3,5490,0
4156,2,3,5381,170
4156,2,3,5272,435
4265,2,3,5273,0
4265,2,3,5164,55
4265,2,3,5055,155
4265,2,3,4946,270
4374,2,3,6146,0
4374,2,3,6037,45
4374,2,3,5928,240
4047,2,3,5707,0
4047,2,3,5598,10
4047,2,3,5489,190
4047,2,3,5380,455
5055,3,4,6043,0
5055,3,4,5934,30
5055,3,4,5825,490
5164,3,4,6153,0
5164,3,4,6044,80
6037,3,4,7142,0
6037,3,4,7033,505
4946,3,4,5606,0
4946,3,4,5497,105
5273,3,4,6590,0
5273,3,4,6481,140
5598,3,4,6484,0
5598,3,4,6375,245
5598,3,4,6266,545
5381,3,4,6373,0
5381,3,4,6264,485
5489,3,4,6374,0
5489,3,4,6265,510
5490,3,4,6483,0
5490,3,4,6374,215
5707,3,4,6703,0
5707,3,4,6594,450
5707,3,4,6485,720
5380,3,4,6482,0
5380,3,4,6373,135
5380,3,4,6264,500
5928,3,4,7032,0
5928,3,4,6923,380
5272,3,4,6590,0
5272,3,4,6481,180
6146,3,4,7034,0
6146,3,4,6925,195
6374,4,5,7363,0
6374,4,5,7254,310
6703,4,5,7257,0
6703,4,5,7148,400
6266,4,5,7144,0
6266,4,5,7035,435
7142,4,5,7588,0
5934,4,5,6923,0
5934,4,5,6814,330
6044,4,5,6815,0
6044,4,5,6706,315
7034,4,5,7587,0
6373,4,5,7363,0
6373,4,5,7254,435
6481,4,5,7473,0
5497,4,5,6156,0
5497,4,5,6047,315
6484,4,5,7255,0
6484,4,5,7146,395
6594,4,5,7365,0
6594,4,5,7256,100
6265,4,5,7144,0
5825,4,5,6704,0
6923,4,5,7695,0
6923,4,5,7586,590
6043,4,5,6597,0
6043,4,5,6488,325
7033,4,5,7587,0
7033,4,5,7478,620
6375,4,5,7145,0
6590,4,5,7365,0
6483,4,5,7582,0
6483,4,5,7473,290
5606,4,5,6157,0
5606,4,5,6048,250
6264,4,5,7035,0
6925,4,5,7695,0
6153,4,5,6925,0
6153,4,5,6816,85
7032,4,5,7587,0
6482,4,5,7473,0
6482,4,5,7364,480
6485,4,5,7255,0
6485,4,5,7146,540
7364,5,6,7808,0
7364,5,6,7699,230
6488,5,6,7255,0
7582,5,6,8137,0
7582,5,6,8028,75
7588,5,6,7919,0
7588,5,6,7810,560
6706,5,6,7257,0
7145,5,6,7697,0
7145,5,6,7588,115
7148,5,6,7697,0
7256,5,6,7698,0
7256,5,6,7589,530
6816,5,6,7476,0
6047,5,6,6924,0
6047,5,6,6815,300
7363,5,6,7699,0
7363,5,6,7590,140
7695,5,6,8138,0
7695,5,6,8029,310
7587,5,6,7919,0
6597,5,6,7365,0
7255,5,6,7698,0
7144,5,6,7588,0
7144,5,6,7479,80
7473,5,6,8136,0
7473,5,6,8027,370
6923,5,6,7695,0
6923,5,6,7586,55
6815,5,6,7585,0
6815,5,6,7476,700
6157,5,6,7034,0
6157,5,6,6925,70
7365,5,6,7699,0
7586,5,6,7919,0
7586,5,6,7810,625
6704,5,6,7584,0
6704,5,6,7475,405
7254,5,6,7698,0
7254,5,6,7589,65
7257,5,6,7589,0
7146,5,6,7697,0
7146,5,6,7588,505
7478,5,6,7918,0
7478,5,6,7809,505
6814,5,6,7585,0
6814,5,6,7476,600
6925,5,6,7695,0
6048,5,6,6488,0
6048,5,6,6379,405
6156,5,6,7143,0
7035,5,6,7587,0
6488,6,7,7473,0
6488,6,7,7364,50
7588,6,7,8028,0
7585,6,7,7919,0
7699,6,7,8465,0
8138,6,7,8469,0
6924,6,7,7695,0
7809,6,7,8357,0
7034,6,7,7587,0
7034,6,7,7478,160
8027,6,7,8250,0
7919,6,7,8467,0
7919,6,7,8358,440
7695,6,7,8138,0
7695,6,7,8029,455
7584,6,7,7919,0
6379,6,7,7036,0
6379,6,7,6927,170
7698,6,7,8465,0
7698,6,7,8356,705
7587,6,7,8028,0
7587,6,7,7919,445
7590,6,7,8028,0
7590,6,7,7919,690
7255,6,7,7698,0
7255,6,7,7589,560
8137,6,7,8360,0
7479,6,7,8136,0
7479,6,7,8027,635
7476,6,7,7918,0
6815,6,7,7694,0
6815,6,7,7585,540
7808,6,7,8357,0
8029,6,7,8468,0
7918,6,7,8249,0
7365,6,7,7699,0
7586,6,7,7919,0
7589,6,7,8137,0
7697,6,7,8247,0
7143,6,7,7588,0
7143,6,7,7479,305
7257,6,7,7807,0
7257,6,7,7698,545
8136,6,7,8469,0
7475,6,7,7918,0
6925,6,7,7804,0
6925,6,7,7695,325
7810,6,7,8466,0
7810,6,7,8357,305
8028,6,7,8359,0
8028,6,7,8250,5
7364,7,8,7699,0
7588,7,8,8028,0
7588,7,8,7919,565
8467,7,8,8690,0
