-1,132,0,1,132,0
-1,132,1,2,25,10
-1,132,1,2,28,9
-1,132,1,2,30,8
-1,132,1,2,33,7
-1,132,1,2,36,6
-1,132,1,2,38,5
-1,132,1,2,41,4
-1,132,1,2,43,3
-1,132,1,2,46,2
-1,132,1,2,48,1
-1,132,1,2,51,0
-1,25,2,3,1,10
-1,25,2,3,2,9
-1,25,2,3,5,8
-1,25,2,3,7,7
-1,25,2,3,10,6
-1,25,2,3,13,5
-1,25,2,3,15,4
-1,25,2,3,18,3
-1,25,2,3,20,2
-1,25,2,3,23,1
-1,25,2,3,25,0
-1,28,2,3,3,10
-1,28,2,3,5,9
-1,28,2,3,8,8
-1,28,2,3,10,7
-1,28,2,3,13,6
-1,28,2,3,16,5
-1,28,2,3,18,4
-1,28,2,3,21,3
-1,28,2,3,23,2
-1,28,2,3,26,1
-1,28,2,3,28,0
-1,30,2,3,5,10
-1,30,2,3,7,9
-1,30,2,3,10,8
-1,30,2,3,12,7
-1,30,2,3,15,6
-1,30,2,3,18,5
-1,30,2,3,20,4
-1,30,2,3,23,3
-1,30,2,3,25,2
-1,30,2,3,28,1
-1,30,2,3,30,0
-1,33,2,3,8,10
-1,33,2,3,10,9
-1,33,2,3,13,8
-1,33,2,3,15,7
-1,33,2,3,18,6
-1,33,2,3,21,5
-1,33,2,3,23,4
-1,33,2,3,26,3
-1,33,2,3,28,2
-1,33,2,3,31,1
-1,33,2,3,33,0
-1,36,2,3,11,10
-1,36,2,3,13,9
-1,36,2,3,16,8
-1,36,2,3,18,7
-1,36,2,3,21,6
-1,36,2,3,24,5
-1,36,2,3,26,4
-1,36,2,3,29,3
-1,36,2,3,31,2
-1,36,2,3,34,1
-1,36,2,3,36,0
-1,38,2,3,13,10
-1,38,2,3,15,9
-1,38,2,3,18,8
-1,38,2,3,20,7
-1,38,2,3,23,6
-1,38,2,3,26,5
-1,38,2,3,28,4
-1,38,2,3,31,3
-1,38,2,3,33,2
-1,38,2,3,36,1
-1,38,2,3,38,0
-1,41,2,3,16,10
-1,41,2,3,18,9
-1,41,2,3,21,8
-1,41,2,3,23,7
-1,41,2,3,26,6
-1,41,2,3,29,5
-1,41,2,3,31,4
-1,41,2,3,34,3
-1,41,2,3,36,2
-1,41,2,3,39,1
-1,41,2,3,41,0
-1,43,2,3,18,10
-1,43,2,3,20,9
-1,43,2,3,23,8
-1,43,2,3,25,7
-1,43,2,3,28,6
-1,43,2,3,31,5
-1,43,2,3,33,4
-1,43,2,3,36,3
-1,43,2,3,38,2
-1,43,2,3,41,1
-1,43,2,3,43,0
-1,46,2,3,21,10
-1,46,2,3,23,9
-1,46,2,3,26,8
-1,46,2,3,28,7
-1,46,2,3,31,6
-1,46,2,3,34,5
-1,46,2,3,36,4
-1,46,2,3,39,3
-1,46,2,3,41,2
-1,46,2,3,44,1
-1,46,2,3,46,0
-1,48,2,3,23,10
-1,48,2,3,25,9
-1,48,2,3,28,8
-1,48,2,3,30,7
-1,48,2,3,33,6
-1,48,2,3,36,5
-1,48,2,3,38,4
-1,48,2,3,41,3
-1,48,2,3,43,2
-1,48,2,3,46,1
-1,48,2,3,48,0
-1,51,2,3,26,10
-1,51,2,3,28,9
-1,51,2,3,31,8
-1,51,2,3,33,7
-1,51,2,3,36,6
-1,51,2,3,39,5
-1,51,2,3,41,4
-1,51,2,3,44,3
-1,51,2,3,46,2
-1,51,2,3,49,1
-1,51,2,3,51,0
-1,1,3,4,1,0
-1,2,3,4,1,1
-1,2,3,4,2,0
-1,3,3,4,1,1
-1,3,3,4,3,0
-1,5,3,4,1,2
-1,5,3,4,3,1
-1,5,3,4,5,0
-1,7,3,4,1,3
-1,7,3,4,2,2
-1,7,3,4,5,1
-1,7,3,4,7,0
-1,8,3,4,1,3
-1,8,3,4,3,2
-1,8,3,4,6,1
-1,8,3,4,8,0
-1,10,3,4,1,4
-1,10,3,4,3,3
-1,10,3,4,5,2
-1,10,3,4,8,1
-1,10,3,4,10,0
-1,11,3,4,1,4
-1,11,3,4,4,3
-1,11,3,4,6,2
-1,11,3,4,9,1
-1,11,3,4,11,0
-1,12,3,4,1,5
-1,12,3,4,2,4
-1,12,3,4,5,3
-1,12,3,4,7,2
-1,12,3,4,10,1
-1,12,3,4,12,0
-1,13,3,4,1,5
-1,13,3,4,3,4
-1,13,3,4,6,3
-1,13,3,4,8,2
-1,13,3,4,11,1
-1,13,3,4,13,0
-1,15,3,4,1,6
-1,15,3,4,3,5
-1,15,3,4,5,4
-1,15,3,4,8,3
-1,15,3,4,10,2
-1,15,3,4,13,1
-1,15,3,4,15,0
-1,16,3,4,1,6
-1,16,3,4,4,5
-1,16,3,4,6,4
-1,16,3,4,9,3
-1,16,3,4,11,2
-1,16,3,4,14,1
-1,16,3,4,16,0
-1,18,3,4,1,7
-1,18,3,4,3,6
-1,18,3,4,6,5
-1,18,3,4,8,4
-1,18,3,4,11,3
-1,18,3,4,13,2
-1,18,3,4,16,1
-1,18,3,4,18,0
-1,20,3,4,1,8
-1,20,3,4,2,7
-1,20,3,4,5,6
-1,20,3,4,8,5
-1,20,3,4,10,4
-1,20,3,4,13,3
-1,20,3,4,15,2
-1,20,3,4,18,1
-1,20,3,4,20,0
-1,21,3,4,1,8
-1,21,3,4,3,7
-1,21,3,4,6,6
-1,21,3,4,9,5
-1,21,3,4,11,4
-1,21,3,4,14,3
-1,21,3,4,16,2
-1,21,3,4,19,1
-1,21,3,4,21,0
-1,23,3,4,1,9
-1,23,3,4,3,8
-1,23,3,4,5,7
-1,23,3,4,8,6
-1,23,3,4,11,5
-1,23,3,4,13,4
-1,23,3,4,16,3
-1,23,3,4,18,2
-1,23,3,4,21,1
-1,23,3,4,23,0
-1,24,3,4,1,9
-1,24,3,4,4,8
-1,24,3,4,6,7
-1,24,3,4,9,6
-1,24,3,4,12,5
-1,24,3,4,14,4
-1,24,3,4,17,3
-1,24,3,4,19,2
-1,24,3,4,22,1
-1,24,3,4,24,0
-1,25,3,4,1,10
-1,25,3,4,2,9
-1,25,3,4,5,8
-1,25,3,4,7,7
-1,25,3,4,10,6
-1,25,3,4,13,5
-1,25,3,4,15,4
-1,25,3,4,18,3
-1,25,3,4,20,2
-1,25,3,4,23,1
-1,25,3,4,25,0
-1,26,3,4,1,10
-1,26,3,4,3,9
-1,26,3,4,6,8
-1,26,3,4,8,7
-1,26,3,4,11,6
-1,26,3,4,14,5
-1,26,3,4,16,4
-1,26,3,4,19,3
-1,26,3,4,21,2
-1,26,3,4,24,1
-1,26,3,4,26,0
-1,28,3,4,3,10
-1,28,3,4,5,9
-1,28,3,4,8,8
-1,28,3,4,10,7
-1,28,3,4,13,6
-1,28,3,4,16,5
-1,28,3,4,18,4
-1,28,3,4,21,3
-1,28,3,4,23,2
-1,28,3,4,26,1
-1,28,3,4,28,0
-1,29,3,4,4,10
-1,29,3,4,6,9
-1,29,3,4,9,8
-1,29,3,4,11,7
-1,29,3,4,14,6
-1,29,3,4,17,5
-1,29,3,4,19,4
-1,29,3,4,22,3
-1,29,3,4,24,2
-1,29,3,4,27,1
-1,29,3,4,29,0
-1,30,3,4,5,10
-1,30,3,4,7,9
-1,30,3,4,10,8
-1,30,3,4,12,7
-1,30,3,4,15,6
-1,30,3,4,18,5
-1,30,3,4,20,4
-1,30,3,4,23,3
-1,30,3,4,25,2
-1,30,3,4,28,1
-1,30,3,4,30,0
-1,31,3,4,6,10
-1,31,3,4,8,9
-1,31,3,4,11,8
-1,31,3,4,13,7
-1,31,3,4,16,6
-1,31,3,4,19,5
-1,31,3,4,21,4
-1,31,3,4,24,3
-1,31,3,4,26,2
-1,31,3,4,29,1
-1,31,3,4,31,0
-1,33,3,4,8,10
-1,33,3,4,10,9
-1,33,3,4,13,8
-1,33,3,4,15,7
-1,33,3,4,18,6
-1,33,3,4,21,5
-1,33,3,4,23,4
-1,33,3,4,26,3
-1,33,3,4,28,2
-1,33,3,4,31,1
-1,33,3,4,33,0
-1,34,3,4,9,10
-1,34,3,4,11,9
-1,34,3,4,14,8
-1,34,3,4,16,7
-1,34,3,4,19,6
-1,34,3,4,22,5
-1,34,3,4,24,4
-1,34,3,4,27,3
-1,34,3,4,29,2
-1,34,3,4,32,1
-1,34,3,4,34,0
-1,36,3,4,11,10
-1,36,3,4,13,9
-1,36,3,4,16,8
-1,36,3,4,18,7
-1,36,3,4,21,6
-1,36,3,4,24,5
-1,36,3,4,26,4
-1,36,3,4,29,3
-1,36,3,4,31,2
-1,36,3,4,34,1
-1,36,3,4,36,0
-1,38,3,4,13,10
-1,38,3,4,15,9
-1,38,3,4,18,8
-1,38,3,4,20,7
-1,38,3,4,23,6
-1,38,3,4,26,5
-1,38,3,4,28,4
-1,38,3,4,31,3
-1,38,3,4,33,2
-1,38,3,4,36,1
-1,38,3,4,38,0
-1,39,3,4,14,10
-1,39,3,4,16,9
-1,39,3,4,19,8
-1,39,3,4,21,7
-1,39,3,4,24,6
-1,39,3,4,27,5
-1,39,3,4,29,4
-1,39,3,4,32,3
-1,39,3,4,34,2
-1,39,3,4,37,1
-1,39,3,4,39,0
-1,41,3,4,16,10
-1,41,3,4,18,9
-1,41,3,4,21,8
-1,41,3,4,23,7
-1,41,3,4,26,6
-1,41,3,4,29,5
-1,41,3,4,31,4
-1,41,3,4,34,3
-1,41,3,4,36,2
-1,41,3,4,39,1
